Team,CO,Component,SubComponent,Folder,File
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.AspNet.Mvc.5.2.2,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.AspNet.Mvc.5.2.2\Content,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.AspNet.Mvc.5.2.2\lib,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.AspNet.Mvc.5.2.2\lib\net45,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.AspNet.Razor.3.2.2,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.AspNet.Razor.3.2.2\lib,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.AspNet.Razor.3.2.2\lib\net45,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.AspNet.Web.Optimization.1.1.3,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.AspNet.Web.Optimization.1.1.3\lib,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.AspNet.Web.Optimization.1.1.3\lib\net40,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.AspNet.WebApi.5.2.2,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.AspNet.WebApi.Client.5.2.3,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.AspNet.WebApi.Client.5.2.3\lib,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.AspNet.WebApi.Client.5.2.3\lib\net45,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.AspNet.WebApi.Client.5.2.3\lib\portable-wp8+netcore45+net45+wp81+wpa81,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.AspNet.WebApi.Core.5.2.3,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.AspNet.WebApi.Core.5.2.3\Content,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.AspNet.WebApi.Core.5.2.3\lib,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.AspNet.WebApi.Core.5.2.3\lib\net45,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.AspNet.WebApi.Cors.5.2.3,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.AspNet.WebApi.Cors.5.2.3\lib,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.AspNet.WebApi.Cors.5.2.3\lib\net45,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.AspNet.WebApi.HelpPage.5.2.2,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.AspNet.WebApi.HelpPage.5.2.2\Content,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.AspNet.WebApi.HelpPage.5.2.2\Content\Areas,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.AspNet.WebApi.HelpPage.5.2.2\Content\Areas\HelpPage,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.AspNet.WebApi.HelpPage.5.2.2\Content\Areas\HelpPage\App_Start,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.AspNet.WebApi.HelpPage.5.2.2\Content\Areas\HelpPage\Controllers,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.AspNet.WebApi.HelpPage.5.2.2\Content\Areas\HelpPage\ModelDescriptions,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.AspNet.WebApi.HelpPage.5.2.2\Content\Areas\HelpPage\Models,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.AspNet.WebApi.HelpPage.5.2.2\Content\Areas\HelpPage\SampleGeneration,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.AspNet.WebApi.HelpPage.5.2.2\Content\Areas\HelpPage\Views,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.AspNet.WebApi.HelpPage.5.2.2\Content\Areas\HelpPage\Views\Help,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.AspNet.WebApi.HelpPage.5.2.2\Content\Areas\HelpPage\Views\Help\DisplayTemplates,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.AspNet.WebApi.HelpPage.5.2.2\Content\Areas\HelpPage\Views\Shared,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.AspNet.WebApi.WebHost.5.2.2,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.AspNet.WebApi.WebHost.5.2.2\lib,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.AspNet.WebApi.WebHost.5.2.2\lib\net45,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.AspNet.WebPages.3.2.2,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.AspNet.WebPages.3.2.2\Content,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.AspNet.WebPages.3.2.2\lib,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.AspNet.WebPages.3.2.2\lib\net45,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.Web.Infrastructure.1.0.0.0,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.Web.Infrastructure.1.0.0.0\lib,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Microsoft.Web.Infrastructure.1.0.0.0\lib\net40,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Modernizr.2.6.2,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Modernizr.2.6.2\Content,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Modernizr.2.6.2\Content\Scripts,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Modernizr.2.6.2\Tools,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Mono.Cecil.0.9.6.1,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Mono.Cecil.0.9.6.1\lib,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Mono.Cecil.0.9.6.1\lib\net20,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Mono.Cecil.0.9.6.1\lib\net35,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Mono.Cecil.0.9.6.1\lib\net40,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Mono.Cecil.0.9.6.1\lib\net45,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Mono.Cecil.0.9.6.1\lib\sl5,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Newtonsoft.Json.6.0.4,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Newtonsoft.Json.6.0.4\lib,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Newtonsoft.Json.6.0.4\lib\net20,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Newtonsoft.Json.6.0.4\lib\net35,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Newtonsoft.Json.6.0.4\lib\net40,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Newtonsoft.Json.6.0.4\lib\net45,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Newtonsoft.Json.6.0.4\lib\netcore45,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Newtonsoft.Json.6.0.4\lib\portable-net40%2Bsl5%2Bwp80%2Bwin8%2Bwpa81,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Newtonsoft.Json.6.0.4\lib\portable-net45%2Bwp80%2Bwin8%2Bwpa81,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Newtonsoft.Json.6.0.4\tools,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Respond.1.2.0,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Respond.1.2.0\content,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\Respond.1.2.0\content\Scripts,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\WebGrease.1.5.2,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\WebGrease.1.5.2\lib,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Managed\packages\WebGrease.1.5.2\tools,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Native,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Native\project,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Native\src,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Native\src\main,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Native\src\main\scala,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Native\src\main\scala\com,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Native\src\main\scala\com\slb,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Native\src\main\scala\com\slb\maxwell,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Native\src\main\scala\com\slb\maxwell\MaxwellRefactoring,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Native\src\test,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Native\src\test\scala,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Native\src\test\scala\com,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Native\src\test\scala\com\slb,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Native\src\test\scala\com\slb\maxwell,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Native\src\test\scala\com\slb\maxwell\MaxwellRefactoring,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Native\web,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Native\web\bootstrap-3.3.4-dist,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Native\web\bootstrap-3.3.4-dist\css,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Native\web\bootstrap-3.3.4-dist\fonts,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Native\web\bootstrap-3.3.4-dist\js,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Native\web\css,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Native\web\fonts,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Native\web\scripts,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Native\web\scripts\d3,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\APIFootprint\Native\web\scripts\react,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\AutoBuildAndKit,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\AutoBuildAndKit\Slave,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\BaseImplRefactorying,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\BaseImplRefactorying\ContractGenerator,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\BaseImplRefactorying\ContractGenerator\src,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\BaseImplRefactorying\ContractGenerator\src\main,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\BaseImplRefactorying\ContractGenerator\src\main\scala,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\BaseImplRefactorying\ContractGenerator\src\main\scala\com,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\BaseImplRefactorying\ContractGenerator\src\main\scala\com\slb,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\BaseImplRefactorying\ContractGenerator\src\main\scala\com\slb\maxwell,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\BaseImplRefactorying\ContractGenerator\src\main\scala\com\slb\maxwell\MaxwellRefactoring,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\BaseImplRefactorying\ContractGenerator\src\test,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\BaseImplRefactorying\ContractGenerator\src\test\scala,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\BaseImplRefactorying\ContractGenerator\src\test\scala\com,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\BaseImplRefactorying\ContractGenerator\src\test\scala\com\slb,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\BaseImplRefactorying\ContractGenerator\src\test\scala\com\slb\maxwell,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\BaseImplRefactorying\ContractGenerator\src\test\scala\com\slb\maxwell\MaxwellRefactoring,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\BaseImplRefactorying\ContractInput,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\BaseImplRefactorying\ContractInput\src,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\BaseImplRefactorying\ContractInput\src\main,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\BaseImplRefactorying\ContractInput\src\main\scala,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\BaseImplRefactorying\ContractInput\src\main\scala\com,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\BaseImplRefactorying\ContractInput\src\main\scala\com\slb,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\BaseImplRefactorying\ContractInput\src\main\scala\com\slb\maxwell,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\BaseImplRefactorying\ContractInput\src\main\scala\com\slb\maxwell\MaxwellRefactoring,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\BaseImplRefactorying\da,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\BaseImplRefactorying\da\app,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\BaseImplRefactorying\da\app\src,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\BaseImplRefactorying\da\app\src\main,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\BaseImplRefactorying\da\app\src\main\resources,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\BaseImplRefactorying\da\app\src\main\scala,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\BaseImplRefactorying\da\app\src\main\scala\app,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\BaseImplRefactorying\da\app\src\test,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\BaseImplRefactorying\da\app\src\test\scala,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\BaseImplRefactorying\da\app\src\test\scala\slb,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\BaseImplRefactorying\da\app\src\test\scala\slb\da,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\BaseImplRefactorying\Scripts,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\BaseImplRefactorying\Scripts\src_template,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\Build,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\Build\DataPlatform,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\Build\DataPlatform\Jenkins Job Scripts,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\Build\Script,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\Build\Script\DotFileParser,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\Build\Script\gitSync,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\CodeMaster,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\Documentation,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\IncludeAnalysis,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\IncludeAnalysis\IncludeRelMap,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\IncludeAnalysis\IncludeRelMap\src,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\IncludeAnalysis\IncludeRelMap\src\main,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\IncludeAnalysis\IncludeRelMap\src\main\resources,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\IncludeAnalysis\IncludeRelMap\src\main\scala,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\IncludeAnalysis\IncludeRelMap\src\main\scala\com,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\IncludeAnalysis\IncludeRelMap\src\main\scala\com\maxwell,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\IncludeAnalysis\IncludeRelMap\src\main\scala\com\maxwell\MaxwellRefactoring,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\IncludeAnalysis\IncludeRelMap\src\test,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\IncludeAnalysis\IncludeRelMap\src\test\scala,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\IncludeAnalysis\IncludeRelMap\src\test\scala\com,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\IncludeAnalysis\IncludeRelMap\src\test\scala\com\maxwell,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\IncludeAnalysis\IncludeRelMap\src\test\scala\com\maxwell\MaxwellRefactoring,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\IncludeAnalysis\IncluderFinder,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\IncludeAnalysis\IncluderFinder\src,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\IncludeAnalysis\IncluderFinder\src\main,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\IncludeAnalysis\IncluderFinder\src\main\scala,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\IncludeAnalysis\IncluderFinder\src\main\scala\com,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\IncludeAnalysis\IncluderFinder\src\main\scala\com\slb,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\IncludeAnalysis\IncluderFinder\src\main\scala\com\slb\maxwell,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\IncludeAnalysis\IncluderFinder\src\main\scala\com\slb\maxwell\Extensibility,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\IncludeAnalysis\IncluderFinder\src\test,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\IncludeAnalysis\IncluderFinder\src\test\scala,
T-Primer,ZHANG Peng,CodeAnalysisPlatform,,Analytics\SystemSource\IncludeAnalysis\IncluderFinder\src\test\scala\com,
