Component,SubComponent,Team,Type,CO,Stable,Maturity,ProjectType,Segment,MarketingNames,DeploymentRestrictions,Parallelizable,Folder,TFSAreaPath,ToolCode,Maturity,Parallelizable,MarketingNames,Segment,ProjectType
,,,,,,,,,,,,,HzProducts\Viewers\Deliverables\Tail
,OperationRunSummary,,,,false,Obsolete,,,,,,
,,,,,,,,,,,,,HzProducts\Viewers\Deliverables\OperationRunSummary
,ParameterListing,,,,false,Obsolete,,,,,,
,,,,,,,,,,,,,HzProducts\Viewers\Deliverables\SlbParameterListing
,SoftwareVersionReport,,,,false,Obsolete,,,,,,
,,,,,,,,,,,,,HzProducts\Viewers\Deliverables\SoftwareVersionRpt
,WellSketch,,,,false,Obsolete,,,,,,
,,,,,,,,,,,,,HzProducts\Viewers\Deliverables\WellSketch
,,,,,,,,,,,,,HzProducts\Viewers\Deliverables\WellSketchHost
DataExchange,,Digital Deliverable,,Jixi SHAN,,,,,,,,
,TimelapseWriter,,,,false,,,,,,,
,DexInterface,,,,true,,,,,,,
,ToolSpecificLasWriterBase,,,,true,,,,,,,
LTSTelemetry,,HCS,,Kevin Wu,,,,,,,,
,LTS,,,,,,,,,,,
,,,,,,,,,,,,,HzSysApps\Digital\LTS
Analytics,,T-Primer,,ZHANG Peng,,,,,,,,Analytics\SystemBehavior
CodeAnalysisPlatform,,T-Primer,,ZHANG Peng,,,,,,,,Analytics\SystemSource
,,,,,,,,,,,,,Analytics\SystemSource
AppCore,,ApplicationsIE,Common,,,,Sustaining,,,,,AppCore
HFE_AppCore,,ApplicationsIE,Common,,,,Sustaining,,,,,AppCore
,ADN,,,,,,,,,,,
,APS,,,,,,,,,,,
,AUL,,,,,,,,,,,
,ECS,,,,,,,,,,,
,HNGS,,,,,,,,,,,
,HzDecisionXpress,,,,,,,,,,,
,LDS,,,,,,,,,,,
,NEXT,,,,,,,,,,,
,RST,,,,,,,,,,,
,SLDT,,,,,,,,,,,
,Include,,,,,,,,,,,
,IPLT,,,,,,,,,,,
,MRX,,,,,,,,,,,
,NMR,,,,,,,,,,,
,Physics,,,,,,,,,,,
SRFE_AppCore,,ApplicationsIE,Common,,,,Sustaining,,,,,AppCore
,Ecoscope,,,,,,,,,,,
,fsi_ip_processing,,,,,,,,,,,
,Interpolation_Spline3d,,,,,,,,,,,
,Interpolation_Spline2d,,,,,,,,,,,
,PEX_HGNS,,,,,,,,,,,
,SPRINT,,,,,,,,,,,
,EmitLib,,,,,,,,,,,
SKK_AppCore,,ApplicationsIE,Common,Jiaping Li,,,Sustaining,,,,,AppCore\Sonic\cs_sonic
,cs_sonic,,,,,,,,,,,
Automation,,Automation,,,,,,,,,,AutoUATest
,,,,,,,,,,,,,AutoUATest
TestAutomationWebAPI,,UIDVAuto,,Liying Li,,,,,,,,AutoUATest\AutomationTestWebAPI
,,,,,,,,,,,,,AutoUATest\AutomationTestWebAPI
UIATTestCaseHub,,UIDVAuto,,Weiqin Ma,,,,,,,,AutoUATest\TCWeb
,,,,,,,,,,,,,AutoUATest\TCWeb
UIATTestResult,,UIDVAuto,,Liying Li,,,,,,,,AutoUATest\UIATWeb
,,,,,,,,,,,,,AutoUATest\UIATWeb
DVUtility,,UIDVAuto,,Peihu Wang,,,,,,,,AutoUATest\Utility
,,,,,,,,,,,,,AutoUATest\Utility
ToolExecludeWebService,,UIDVAuto,,Peihu Wang,,,,,,,,AutoUATest\WebService
,,,,,,,,,,,,,AutoUATest\WebService
OldCI,,ORPHANED,,Yan Chenghua,,,,,,,,Build
,,,,,,,,,,,,,Build
CIProduction,,Environment,,Gao Xinghua,,,,,,,,CI\Production
,,,,,,,,,,,,,CI\Production
CIStaging,,Environment,,Dan ZHOU(Maxwell),,,,,,,,CI\Staging
,,,,,,,,,,,,,CI\Staging
CITools,,Environment,,Yan Chenghua,,,,,,,,CI\Tool
,,,,,,,,,,,,,CI\Tool
CUDD,,T-Primer,,LI Ziming,true,,,,,,,ExternalSource\CUDD
,,,,,,,,,,,,,ExternalSource\CUDD
DotNotZip,,ThirdParty,,LI Ziming,,,,,,,,ExternalSource\DotNetZip
,,,,,,,,,,,,,\HzFwkUtils\DotNetZip
WitnessConsole,,Display,,Zhang Hui,false,Obsolete,,,,,,ExternalSource\Witness\WitnessRemoteClient
,,,,,,,,,,,,,HzProducts\Viewers\WitnessRemoteClient
Services,,T-Primer,,ZHU Yu,true,,,,,,,HzAPI\BaseImpl
,,,,,,,,,,,,,HzAPI\BaseImpl
ApplicationCommon,,Undefined,Common,,,,,,,,,HzApplications
,,,,,,,,,,,,,Maxwell\Application
,AIDE,SRFE,,Francois Besse,,,,,,,,
,AplUtil,HFE,,Dave Garrett,,,3RP,,,,,
,AplFlowline,HFE,,Tao Zhang,,,3RP,Wireline,,,,
,DlisCustomCnv,Digital Deliverable,,,,,,,,,,
,LogGraphics,SRFE,,Bo Ding,,,,,,,,
,SharedUIComp,HFE,,Dave Garrett,,,3RP,,,,,
,PerfoUIComponents,RPS,,Amiya Aloke,,,Sustaining,Wireline,,,,
,AplPresentationCore,RPS,,Amiya Aloke,,,NPD,Wireline,,,,
,AplTestLibrary,RPS,,Amiya Aloke,,,NPD,Wireline,,,,
,UnitTest,HFE,,Steven McCluney,,,,,,,,
,Tools,Environment,,Difei Zhao,,,,,,,,
,WaveformViewer,SKK,,Erhan Deger,,,,,,,,
,WvPanelController,SKK,,Erhan Deger,,,,,,,,
,XyZPlot,SHTC,,Kenzo Hara,,,,,,,,
,FE_Computations,HFE,,Hung K. Huynh,,,,,,,,
,FEWL_Computations,HFE,,Hung K. Huynh,,,,Wireline,,,,
ADT,,SRFE,ApplicationFamily,,,,,Wireline-ES,Dielectric Scanner,,,HzApplications
,,,,,,,,,,,,,Maxwell\Application\SRFE\ADT
,ADT-C,,,,,,,,,,,
,,,,,,,,,,,,,,ADT-C,Commercial,TRUE,,,
,,,,,,,,,,,,,,ADT-CAB,Commercial,TRUE,,,
,,,,,,,,,,,,,,ADT-CB,Commercial,TRUE,,,
MDT,,HFE,ApplicationFamily,,,Commercial,3RP,Wireline-ES,,,,HzApplications
,,,,,,,,,,,,,Maxwell\Application\HFE\MDT
,,,,,,,,,,,,,,MRFJ-A,,TRUE,,,
,,,,,,,,,,,,,,MRFJ-NA,,TRUE,,,
,Common,HFE,,Tao Zhang,,,,,,,,
,,,,,,,,,,,,,,MRBA-A,,TRUE,,,
,,,,,,,,,,,,,,MRBA-NA,,TRUE,,,
,,,,,,,,,,,,,,MDT-BN,,TRUE,,,
,MRFA,SKK,,Hidenori Tsuboi,,,Sustaining,,,,,
,,,,,,,,,,,,,,MRFA-E,,TRUE,LFA,,
,,,,,,,,,,,,,,MRFA-F,,TRUE,LFA-pH,,
,,,,,,,,,,,,,,MRFA-G,,TRUE,CFA,,
,,,,,,,,,,,,,,MRFA-NE,,TRUE,LFA,,
,,,,,,,,,,,,,,MRFA-NF,,TRUE,LFA-pH,,
,,,,,,,,,,,,,,MRFA-NG,,TRUE,CFA,,
,,,,,,,,,,,,,,MRFA-NPB,,TRUE,LFA,,
,,,,,,,,,,,,,,MRFA-NPG,,TRUE,CFA,,
,,,,,,,,,,,,,,MRFA-NSA,,TRUE,LFA,,
,,,,,,,,,,,,,,MRFA-NSF,,TRUE,LFA-pH,,
,,,,,,,,,,,,,,MRFA-PB,,TRUE,LFA,,
,,,,,,,,,,,,,,MRFA-PG,,TRUE,CFA,,
,,,,,,,,,,,,,,MRFA-SA,,TRUE,LFA,,
,MIFA,SKK,,Hidenori Tsuboi,,,Sustaining,,,,,
,,,,,,,,,,,,,,MIFA-ND,,TRUE,IFA,,
,,,,,,,,,,,,,,MIFA-NSA,,TRUE,IFA,,
,,,,,,,,,,,,,,MIFA-NX,,TRUE,IFA,,
,H2S,SKK,,Katsuhiro Kitano,,FieldIntro,NPD,,,,,
,MPVT,SKK,,Jun Kogami,,Alpha,NPD,,,,,
,,,,,,,,,,,,,,MPVT-NA,Alpha,TRUE,,,
,Chambers,HFE,,Tao Zhang,,,,,,,,
,,,,,,,,,,,,,,MRMS-B,,TRUE,,,
,,,,,,,,,,,,,,MRMS-C,,TRUE,,,
,,,,,,,,,,,,,,MRMS-HXC,,TRUE,,,
,,,,,,,,,,,,,,MRMS-NP,,TRUE,,,
,,,,,,,,,,,,,,MRMS-NC,,TRUE,,,
,,,,,,,,,,,,,,MRMS-NB,,TRUE,,,
,,,,,,,,,,,,,,MRMS-P,,TRUE,,,
,,,,,,,,,,,,,,MRMS-XC,,TRUE,,,
,,,,,,,,,,,,,,MRMS-XP,,TRUE,,,
,,,,,,,,,,,,,,MRSC-A,,TRUE,,,
,,,,,,,,,,,,,,MRSC-B,,TRUE,,,
,,,,,,,,,,,,,,MRSC-C,,TRUE,,,
,,,,,,,,,,,,,,MRSC-D,,TRUE,,,
,,,,,,,,,,,,,,MRSC-E,,TRUE,,,
,,,,,,,,,,,,,,MRSC-F,,TRUE,,,
,,,,,,,,,,,,,,MRSC-G,,TRUE,,,
,,,,,,,,,,,,,,MRSC-H,,TRUE,,,
,,,,,,,,,,,,,,MRSC-HXG,,TRUE,,,
,,,,,,,,,,,,,,MRSC-J,,TRUE,,,
,,,,,,,,,,,,,,MRSC-NA,,TRUE,,,
,,,,,,,,,,,,,,MRSC-NB,,TRUE,,,
,,,,,,,,,,,,,,MRSC-NC,,TRUE,,,
,,,,,,,,,,,,,,MRSC-ND,,TRUE,,,
,,,,,,,,,,,,,,MRSC-NE,,TRUE,,,
,,,,,,,,,,,,,,MRSC-NF,,TRUE,,,
,,,,,,,,,,,,,,MRSC-NG,,TRUE,,,
,,,,,,,,,,,,,,MRSC-NH,,TRUE,,,
,,,,,,,,,,,,,,MRSC-NJ,,TRUE,,,
,,,,,,,,,,,,,,MRSC-NP,,TRUE,,,
,,,,,,,,,,,,,,MRSC-NS,,TRUE,,,
,,,,,,,,,,,,,,MRSC-P,,TRUE,,,
,,,,,,,,,,,,,,MRSC-XG,,TRUE,,,
,,,,,,,,,,,,,,MRSC-XJ,,TRUE,,,
,,,,,,,,,,,,,,MRSC-XP,,TRUE,,,
,Devices,HFE,,Tao Zhang,,,,,,,,
,Hydraulic,HFE,,Tao Zhang,,,,,,,,
,,,,,,,,,,,,,,MRHY-A,,TRUE,,,
,,,,,,,,,,,,,,MRHY-B,,TRUE,,,
,,,,,,,,,,,,,,MRHY-HXB,,TRUE,,,
,,,,,,,,,,,,,,MRHY-NA,,TRUE,,,
,,,,,,,,,,,,,,MRHY-NP,,TRUE,,,
,,,,,,,,,,,,,,MRHY-NS,,TRUE,,,
,,,,,,,,,,,,,,MRHY-NB,,TRUE,,,
,,,,,,,,,,,,,,MRHY-P,,TRUE,,,
,,,,,,,,,,,,,,MRHY-S,,TRUE,,,
,,,,,,,,,,,,,,MRHY-XB,,TRUE,,,
,,,,,,,,,,,,,,MRHY-XP,,TRUE,,,
,,,,,,,,,,,,,,MRHY-XS,,TRUE,,,
,,,,,,,,,,,,,,MRPO-B,,TRUE,,,
,,,,,,,,,,,,,,MRPO-C,,TRUE,,,
,,,,,,,,,,,,,,MRPO-NB,,TRUE,,,
,,,,,,,,,,,,,,MRPO-NC,,TRUE,,,
,,,,,,,,,,,,,,MRPO-NP,,TRUE,,,
,,,,,,,,,,,,,,MRPO-NS,,TRUE,,,
,,,,,,,,,,,,,,MRPO-P,,TRUE,,,
,,,,,,,,,,,,,,MRPO-S,,TRUE,,,
,,,,,,,,,,,,,,MRPO-XC,,TRUE,,,
,,,,,,,,,,,,,,MRPO-XP,,TRUE,,,
,,,,,,,,,,,,,,MRPO-XS,,TRUE,,,
,PackersCommon,HFE,,Tao Zhang,,,,,,,,
,MRPA,HFE,,Tao Zhang,,,,,,,,
,,,,,,,,,,,,,,MRPA-C,,TRUE,,,
,,,,,,,,,,,,,,MRPA-E,,TRUE,,,
,,,,,,,,,,,,,,MRPA-NC,,TRUE,,,
,,,,,,,,,,,,,,MRPA-NE,,TRUE,,,
,,,,,,,,,,,,,,MRPA-XE,,TRUE,,,
,MRSR,HFE,,Tao Zhang,,,,,,,,
,,,,,,,,,,,,,,MRSR-NA,,TRUE,Saturn,,
,MRSF,HFE,,Tao Zhang,,,,,,,,
,,,,,,,,,,,,,,MRSF-NA,FieldIntro,TRUE,Sleeve Fracture,,
,Probes,HFE,,Tao Zhang,,,,,,,,
,,,,,,,,,,,,,,MRPS-B,,TRUE,,,
,,,,,,,,,,,,,,MRPS-D,,TRUE,,,
,,,,,,,,,,,,,,MRPS-NB,,TRUE,,,
,,,,,,,,,,,,,,MRPS-ND,,TRUE,,,
,,,,,,,,,,,,,,MRPS-NP,,TRUE,,,
,,,,,,,,,,,,,,MRPS-NU,,TRUE,,,
,,,,,,,,,,,,,,MRPS-P,,TRUE,,,
,,,,,,,,,,,,,,MRPS-U,,TRUE,,,
,,,,,,,,,,,,,,MRPS-XD,,TRUE,,,
,,,,,,,,,,,,,,MRPQ-D,,TRUE,Quicksilver Probe,,
,,,,,,,,,,,,,,MRPQ-HXD,,TRUE,Quicksilver Probe,,
,,,,,,,,,,,,,,MRPQ-ND,,TRUE,Quicksilver Probe,,
,,,,,,,,,,,,,,MRPQ-NP,,TRUE,Quicksilver Probe,,
,,,,,,,,,,,,,,MRPQ-P,,TRUE,Quicksilver Probe,,
,,,,,,,,,,,,,,MRPQ-XD,,TRUE,Quicksilver Probe,,
,,,,,,,,,,,,,,MRPQ-XP,,TRUE,Quicksilver Probe,,
,,,,,,,,,,,,,,MRPQ-XS,,TRUE,Quicksilver Probe,,
,MRPC,HFE,,Tao Zhang,,,,,,,,
,,,,,,,,,,,,,,MRPC-B,,TRUE,,,
,,,,,,,,,,,,,,MRPC-C,,TRUE,,,
,,,,,,,,,,,,,,MRPC-D,,TRUE,,,
,,,,,,,,,,,,,,MRPC-HXD,,TRUE,,,
,,,,,,,,,,,,,,MRPC-NB,,TRUE,,,
,,,,,,,,,,,,,,MRPC-NC,,TRUE,,,
,,,,,,,,,,,,,,MRPC-ND,,TRUE,,,
,,,,,,,,,,,,,,MRPC-NP,,TRUE,,,
,,,,,,,,,,,,,,MRPC-NT,,TRUE,,,
,,,,,,,,,,,,,,MRPC-P,,TRUE,,,
,,,,,,,,,,,,,,MRPC-T,,TRUE,,,
,,,,,,,,,,,,,,MRPC-XD,,TRUE,,,
,,,,,,,,,,,,,,MRPC-XP,,TRUE,,,
,,,,,,,,,,,,,,MRPC-XT,,TRUE,,,
,MRPP,HFE,,Tao Zhang,,,,,,,,
,MdtRcm,HFE,,Tao Zhang,,,,,,,,
,,,,,,,,,,,,,Maxwell\Application\HFE\MDT\RCM
,MdtFlowline,HFE,,Tao Zhang,,,,,,,,
,,,,,,,,,,,,,Maxwell\Application\HFE\MDT\MdtFlowline
,MDPC,HFE,,,,,,,,,,
,,,,,,,,,,,,,Maxwell\Application\HFE\MDT
,,,,,,,,,,,,,,MDPC-BB,PreAlpha,TRUE,,,
,MDCP,HFE,,,,,,,,,,
,,,,,,,,,,,,,Maxwell\Application\HFE\MDT
,,,,,,,,,,,,,,MDCP-BA,PreAlpha,TRUE,,,
,MDCC,HFE,,,,,,,,,,
,,,,,,,,,,,,,Maxwell\Application\HFE\MDT
,,,,,,,,,,,,,,MDCC-DA,PreAlpha,TRUE,,,
,ChdtUI,HFE,,,,PreAlpha,,,,,,
,,,,,,,,,,,,,Maxwell\Application\HFE\MDT
MAST,,SKK,ApplicationFamily,Jiaping Li,,,3RP,Wireline-ES,SonicScanner,,,HzApplications
,,,,,,,,,,,,,Maxwell\Application\SKK\MAST
,,,,,,,,,,,,,,MAST-B,Commercial,TRUE,,,
,,,,,,,,,,,,,,MAST-H,Commercial,TRUE,,,
SRFE_IE,,ApplicationsIE,Common,,,,Sustaining,,,,,HzApplications
,USIT_Processing,,,,,,,,,,,
,NGICalibrationCheck,,,,,,,,,,,
,EmitComputationCpp,,,,,,,,,,,
,EmitComputationCppTest,,,,,,,,,,,
,armadilloEmit,,,,,,,,,,,
,matlibEmit,,,,,,,,,,,
TALN,,ORPHANED,ApplicationFamily,,,,Orphaned,Wireline-ES,,,,HzApplications
,,,,,,,,,,,,,Maxwell\Application\HFE\TALN
,,,,,,,,,,,,,,FTDT-A,,FALSE,,,
,,,,,,,,,,,,,,FTPC-B,,FALSE,,,
,,,,,,,,,,,,,,FTPO-A,,FALSE,,,
,,,,,,,,,,,,,,FTTA-A,,FALSE,,,
,,,,,,,,,,,,,,FTTC-A,,FALSE,,,
,,,,,,,,,,,,,,FTTC-B,,FALSE,,,
,,,,,,,,,,,,,,TNPC-C,,FALSE,,,
,Common,,,Tao Zhang,,,,,,,,
,Obsolete_SPI,,,,,,,,,,,
,FTWT,,,Tao Zhang,,,,,,,,
,Obsolete_SOI,,,,,,,,,,,
,TNPC,,,Tao Zhang,,,,,,,,
,Obsolete_DVRod,,,,,,,,,,,
,Obsolete_FTQP,,,,,,,,,,,
ACTiveCT,,HCS,ApplicationFamily,Ben Thomas,,PreCommercial,NPD,CoiledTubing,ACTiveCT;iMax,,,HzApplications\ACTiveCT
,,,,,,,,,,,,,Maxwell\Application\HCS\ACTiveCT
,DFLO,,,,,PreCommercial,,,DFLO,,,
,,,,,,,,,,,,,Maxwell\Application\HCS\ACTiveCT\DFLO
,,,,,,,,,,,,,,PTC-DFLO_MAIN,,TRUE,,,
,,,,,,,,,,,,,,PTC-DFLO_LOWER,,TRUE,,,
,iControl,,,,,PreCommercial,,,iControl;OptiFire,,,
,,,,,,,,,,,,,Maxwell\Application\HCS\ACTiveCT\iControl
,,,,,,,,,,,,,,PTC-OptiFIRE,,TRUE,,,
,ACTiveCT_Common,,,,,PreCommercial,,,,,,
,,,,,,,,,,,,,Maxwell\Application\HCS\ACTiveCT\Common
,PTC-Rugged,,,,,PreCommercial,,,PTC-Rugged,,,
,,,,,,,,,,,,,Maxwell\Application\HCS\ACTiveCT\ACTR
,,,,,,,,,,,,,,ACTR-DCM,,TRUE,,,
,,,,,,,,,,,,,,ACTR-PT,,TRUE,,,
,,,,,,,,,,,,,,ACTR-TC,,TRUE,,,
,iFC_Power,,,,,PreCommercial,,,iFC Power,,,
,,,,,,,,,,,,,Maxwell\Application\HCS\ACTiveCT\iFC_Power
,,,,,,,,,,,,,,ACTR-MHA-PWR,,TRUE,,,
ACTivePS,,SKK,ApplicationFamily,Naoki Watauchi,,,Sustaining,CoiledTubing,,,,HzApplications\ACTivePS
,IOLA,,,,,,,,,,,
,,,,,,,,,,,,,Maxwell\Application\SKK\ACTivePS\IOLA
,,,,,,,,,,,,,,IOLA-CA,Commercial,TRUE,,,
,IOLR,,,,,,,,,,,
,,,,,,,,,,,,,Maxwell\Application\SKK\ACTivePS\IOLR
,,,,,,,,,,,,,,IOLR-A,Commercial,TRUE,,,
ADN,,HFE,ApplicationFamily,Steven McCluney,,Commercial,Sustaining,DnM,ADN;adnVISION,,,HzApplications\ADN
,,,,,,,,,,,,,Maxwell\Application\HFE\ADN
,,,,,,,,,,,,,,ADN4,Commercial,TRUE,,,
,,,,,,,,,,,,,,ADN6C,Commercial,TRUE,,,
,,,,,,,,,,,,,,ADN8,Commercial,TRUE,,,
,,,,,,,,,,,,,,ADN8D,Commercial,TRUE,,,
,,,,,,,,,,,,,,SADN8,Commercial,TRUE,,,
AIM,,SHTC,ApplicationFamily,Kenzo Hara,,Obsolete,Sustaining,DnM,,,,HzApplications\AIM
,,,,,,,,,,,,,Maxwell\Application\SHTC\AIM
AIT,,HFE,ApplicationFamily,Rick Brunson,,Commercial,3RP,Wireline-ES,AIT;Array Induction Tool;RT Scanner;3D Scanner,,,HzApplications\AIT
,,,,,,,,,,,,,Maxwell\Application\HFE\AIT
,,,,,,,,,,,,,Maxwell\Application\HFE\ZAIT
,,,,,,,,,,,,,,AIT-C,,TRUE,,,
,,,,,,,,,,,,,,AIT-D,,TRUE,,,
,,,,,,,,,,,,,,AIT-H,,TRUE,,,
,,,,,,,,,,,,,,AIT-M,,TRUE,,,
,,,,,,,,,,,,,,QAIT-A,,TRUE,,,
,,,,,,,,,,,,,,SAIT-A,,TRUE,,,
,,,,,,,,,,,,,,ZAIT-C,,TRUE,,,
,,,,,,,,,,,,,,ZAIT-D,,TRUE,,,
,,,,,,,,,,,,,,ZAIT-E,,TRUE,,,
,,,,,,,,,,,,,,ZAIT-F,,TRUE,,,
,,,,,,,,,,,,,,ZAIT-H,,TRUE,,,
,AIT_Sub,,,,,,,,,,,
,AIT_TnD,,,,,,,,,,,
,ZAIT_Sub,,,,,,,,,,,
PGGT-UPCT,,HFE,ApplicationFamily,Bill Sass,,,Sustaining,Wireline-PS,PGGT;Powered Gun Gamma Ray Tool;UPCT;Universal Perforating and Correlation Tool,,,HzApplications\Analog_Correlation
,,,,,,,,,,,,,Maxwell\Application\HFE\PGGT-UPCT
,,,,,,,,,,,,,,PGGT-CC,Commercial,TRUE,,,
,,,,,,,,,,,,,,PGGT-D,Commercial,TRUE,,,
,,,,,,,,,,,,,,PGGT-E,Alpha,TRUE,,,
,,,,,,,,,,,,,,UPCT-A,Commercial,TRUE,,,
APS,,HFE,ApplicationFamily,Bill Sass,,Commercial,Sustaining,Wireline-ES,APS,,,HzApplications\APS
,,,,,,,,,,,,,Maxwell\Application\HFE\APS
,,,,,,,,,,,,,,APS-C,,TRUE,,,
,,,,,,,,,,,,,,APS-C30,,TRUE,,,
,,,,,,,,,,,,,,HAPS-C,,TRUE,,,
,,,,,,,,,,,,,,APS-C-EFTB,,TRUE,,,
,,,,,,,,,,,,,,APS-C30-EFTB,,TRUE,,,
,,,,,,,,,,,,,,HAPS-C-EFTB,,TRUE,,,
ARC,,HFE,ApplicationFamily,Steven McCluney,,Commercial,3RP,DnM,ARC;arcVISION,,,HzApplications\ARC
,,,,,,,,,,,,,Maxwell\Application\HFE\ARC
,,,,,,,,,,,,,,ARC3,Commercial,TRUE,,,
,,,,,,,,,,,,,,ARC5,Commercial,TRUE,,,
,,,,,,,,,,,,,,ARC6,Commercial,TRUE,,,
,,,,,,,,,,,,,,ARC8,Commercial,TRUE,,,
,,,,,,,,,,,,,,ARC9,Commercial,TRUE,,,
ARX,,ORPHANED,ApplicationFamily,Steven McCluney,,Alpha,Orphaned,DnM,ARX;Venus-R,,,HzApplications\ARX
,,,,,,,,,,,,,Maxwell\Application\HFE\ARX
,,,,,,,,,,,,,,ARX4,Alpha,TRUE,,,
,,,,,,,,,,,,,,ARX6,Alpha,TRUE,,,
BasicLoggingEqpt,,HCS,ApplicationFamily,Kevin Wu,,Commercial,Sustaining,Wireline,,,,HzApplications\BasicLoggingEqpt
,HeadsWithSensors,HCS,,,,,,,,,,
,,,,,,,,,,,,,Maxwell\Application\HCS\Basic and Critical Eqpt\Sensor Heads and Subs
,,,,,,,,,,,,,,ACTS-B,,TRUE,ACTS-B,Wireline-ES,
,,,,,,,,,,,,,,DWCH-HA,,TRUE,DWCH-HA,Wireline-ES,
,,,,,,,,,,,,,,ETCS-AA,,TRUE,ETCS-AA,Wireline-ES,
,,,,,,,,,,,,,,ETCS-JA,,TRUE,ETCS-JA,Wireline-ES,
,,,,,,,,,,,,,,FTWC-A,,TRUE,FTWC-A,Wireline-ES,
,,,,,,,,,,,,,,HTCS-A,,TRUE,HTCS-A,Wireline-ES,
,,,,,,,,,,,,,,LEH-AA,,TRUE,LEH-AA,Wireline,
,,,,,,,,,,,,,,LEH-HT,,TRUE,LEH-HT,Wireline,
,,,,,,,,,,,,,,LEH-MT,,TRUE,LEH-MT,Wireline,
,,,,,,,,,,,,,,LEH-OE,,TRUE,LEH-OE,Wireline,
,,,,,,,,,,,,,,LEH-PT,,TRUE,LEH-PT,Wireline,
,,,,,,,,,,,,,,LEH-QT,,TRUE,LEH-QT,Wireline,
,,,,,,,,,,,,,,LEH-ST,,TRUE,LEH-ST,Wireline,
,,,,,,,,,,,,,,STCS-BA,,TRUE,STCS-BA,Wireline,
,,,,,,,,,,,,,,TTSA-B,,TRUE,TTSA-B,Wireline,
,,,,,,,,,,,,,,XHUH,,TRUE,XHUH,Wireline,
,ReleaseSubs,HCS,,,,,,,,,,
,,,,,,,,,,,,,Maxwell\Application\HCS\Basic and Critical Eqpt\Release Devices
,,,,,,,,,,,,,,ECRD-E,,TRUE,ECRD-E,Wireline-ES,
,,,,,,,,,,,,,,ECRD-F,,TRUE,ECRD-F,Wireline-ES,
,,,,,,,,,,,,,,ECRD-G,,TRUE,ECRD-G,Wireline-ES,
,,,,,,,,,,,,,,ECRD-H,,TRUE,ECRD-H,Wireline-ES,
,,,,,,,,,,,,,,ERS-A,,TRUE,ERS-A,Wireline-PS,
,,,,,,,,,,,,,,ERS-E,,TRUE,ERS-E,Wireline-PS,
FlcnHead,,HCS,ApplicationFamily,Kevin Wu,,Alpha,NPD,Wireline-ES,,,,HzApplications\BasicLoggingEqpt\FlcnHead
,,,,,,,,,,,,,Maxwell\Application\HCS\Logging Eqpt\FLCN Head
,FlcnHead_GTest,,Test,,,,,,,,,
,LEH-FAA,HCS,,,,Alpha,NPD,,,,,
,,,,,,,,,,,,,,LEH-FAA,,TRUE,,,
,LEH-FPA,HCS,,,,Alpha,NPD,,,,,
,,,,,,,,,,,,,,LEH-FPA,,TRUE,,,
SlimHead,,HCS,ApplicationFamily,Kevin Wu,,Alpha,NPD,Wireline-PS,,,,HzApplications\BasicLoggingEqpt\SlimHead
,,,,,,,,,,,,,Maxwell\Application\HCS\Logging Eqpt\Slim Head
,SlimHead_GTest,,Test,,,,,,,,,
,PEH-SAA,HCS,,,,Alpha,NPD,,,,,
,,,,,,,,,,,,,,PEH-SAA,,TRUE,,,
,SAH-SAA,HCS,,,,Alpha,NPD,,,,,
,,,,,,,,,,,,,,SAH-SAA,,TRUE,,,
,TTSA-SAA,HCS,,,,Alpha,NPD,,,,,
,,,,,,,,,,,,,,TTSA-SAA,,TRUE,,,
BORDIP,,SRFE,ApplicationFamily,,,,,Wireline,,,,HzApplications\BORDIP
,,,,,,,,,,,,,Maxwell\Application\SRFE\BORDIP
BORDYN,,SRFE,ApplicationFamily,,,,,Wireline,,,,HzApplications\BORDYN
,,,,,,,,,,,,,Maxwell\Application\SRFE\BORDYN
CCL,,SRFE,ApplicationFamily,,,Commercial,Sustaining,Wireline-PS,,,,HzApplications\CCL
,,,,,,,,,,,,,Maxwell\Application\SRFE\CAL CCL
,,,,,,,,,,,,,,CAL-B,,TRUE,,,
,,,,,,,,,,,,,,CAL-O,,TRUE,,,
,,,,,,,,,,,,,,CAL-X,,TRUE,,,
,,,,,,,,,,,,,,CAL-YA,,TRUE,,,
,,,,,,,,,,,,,,CAL-YB,,TRUE,,,
,,,,,,,,,,,,,,CCL-L,,TRUE,,,
,,,,,,,,,,,,,,CCL-LB,,TRUE,,,
,,,,,,,,,,,,,,CCL-N,,TRUE,,,
,,,,,,,,,,,,,,CCL-NB,,TRUE,,,
,PWCH,HCS,,,,,,,,,,
,,,,,,,,,,,,,,PWCH-HA,,TRUE,,,
,,,,,,,,,,,,,,PWCH-JA,,TRUE,,,
CEMENTATION,,SRFE,ApplicationFamily,,,,,Wireline,,,,HzApplications\CEMENTATION
CLink,,SHTC,ApplicationFamily,Kenzo Hara,,Commercial,Sustaining,DnM,,,,HzApplications\CLink
,,,,,,,,,,,,,Maxwell\Application\SHTC\CLink
,,,,,,,,,,,,,,CLPS475,,TRUE,CLPS Receiver,,
,,,,,,,,,,,,,,CLPS675,,TRUE,CLPS Receiver,,
,,,,,,,,,,,,,,CLNK475,,TRUE,CLink Receiver,,
,,,,,,,,,,,,,,CLNK675,,TRUE,CLink Receiver,,
,,,,,,,,,,,,,,CLNK825,,TRUE,CLink Receiver,,
,,,,,,,,,,,,,,CLNKL675,,TRUE,CLink Transmitter,,
