"Project Name","Checkpoint Name","Created On","Lines","Statements","Percent Comment Lines","Percent Documentation Lines","Classes, Interfaces, Structs","Methods per Class","Calls per Method","Statements per Method","Line Number of Most Complex Method*","Name of Most Complex Method*","Maximum Complexity*","Line Number of Deepest Block","Maximum Block Depth","Average Block Depth","Average Complexity*","Statements at block level 0","Statements at block level 1","Statements at block level 2","Statements at block level 3","Statements at block level 4","Statements at block level 5","Statements at block level 6","Statements at block level 7","Statements at block level 8","Statements at block level 9","EnCodedFileName"
"temp_horizon_csharp","source","12 Aug 2016","41","17","0.0","0.0","1","2.00","4.00","4.00","10","TemplateFormatDataTest.Serialize_Test()","1","12","2","1.18","1.00","5","4","8","0","0","0","0","0","0","0","d36c2d6bef76007892201df0a7e8976e10d6f0cfbcbf6fda6300ff976c7d1637"
"temp_horizon_csharp","source","12 Aug 2016","37","24","0.0","0.0","1","3.00","4.33","4.33","10","TemplatePropertyTest.TryGetValue_test_not_exist_property_should_return_false()","1","12","2","1.33","1.00","5","6","13","0","0","0","0","0","0","0","52464fbf53a1bea446cf9a58a785ea6d15515b183249077bb4516dfe7522fcd2"
"temp_horizon_csharp","source","12 Aug 2016","36","15","47.2","0.0","0","0.00","0.00","0.00","","","0","1","0","0.00","0.00","15","0","0","0","0","0","0","0","0","0","4354d2b7f6e8ee25bea5c62ec257d72c36b0b2193ff54e6c8333755647639536"
"temp_horizon_csharp","source","12 Aug 2016","36","15","47.2","0.0","0","0.00","0.00","0.00","","","0","1","0","0.00","0.00","15","0","0","0","0","0","0","0","0","0","17efbe56f19a179fc0a70511f12801132fbc103c6ca40f184649a906233fc60b"
"temp_horizon_csharp","source","12 Aug 2016","62","14","71.0","0.0","0","0.00","0.00","0.00","","","0","1","0","0.00","0.00","14","0","0","0","0","0","0","0","0","0","d9c9844de2f389060f66fe59678ea5154b5632f497f0c8e7db129fcdac8c9761"
"temp_horizon_csharp","source","12 Aug 2016","939","439","5.8","1.4","1","51.00","1.51","6.47","676","ElevationDiagramUI.DrawElevationDiagram (Graphics g)","19","744","7","2.52","3.12","6","79","161","115","45","20","11","2","0","0","f3c5f49159672f9d83c0f93ffde595e2d4779465a24ab1dbf21b32efcac32d07"
"temp_horizon_csharp","source","12 Aug 2016","62","14","71.0","0.0","0","0.00","0.00","0.00","","","0","1","0","0.00","0.00","14","0","0","0","0","0","0","0","0","0","92c48b422c1c62ef914e8e645a808749e7431c7a21cddcae58ecc8c5242cab2a"
"temp_horizon_csharp","source","12 Aug 2016","896","439","4.6","0.3","12","4.58","2.75","5.87","70","EquipmentNameBuilder.BuildEquipmentName(EquipmentNameObject equipNameObj, SlbEMEquipType_t equipType, bool isAuxAtToolLevel, bool withMyEquipInstanceNumber)","61","97","8","3.04","3.31","19","63","151","78","27","24","36","35","6","0","be1b6ffcebb06c7ceea3b56cebbb14c0e3ad99c08554211f7481dab41cb2c040"
"temp_horizon_csharp","source","12 Aug 2016","78","32","10.3","3.8","1","5.00","1.00","4.40","19","InstanceCounter.CanBeInsert(int newCount)","4","29","5","2.34","2.60","3","6","9","8","3","3","0","0","0","0","787d41ab0c2afe65e939c3ae4f7d2c9eca2d9285b4404bfefbf5ddbd135d115f"
"temp_horizon_csharp","source","12 Aug 2016","584","277","0.3","0.0","1","45.00","2.69","3.98","13","EquipmentNameBuilderTest.GetNewMyEquipmentName_WhenEquipNamesIsNotEmpty_SetInstanceNumberToThreeAndReturnEquipName()","1","15","2","1.62","1.00","8","90","179","0","0","0","0","0","0","0","f4956ec28323efb3cc6cc93aa87ca198bd0fcb1ea920b94514a6dc26e78cf9ba"
"temp_horizon_csharp","source","12 Aug 2016","36","15","47.2","0.0","0","0.00","0.00","0.00","","","0","1","0","0.00","0.00","15","0","0","0","0","0","0","0","0","0","817a3e5e5d5540bf3ad3da426ca9ebbb36a5ecd2c2541af64e83665804677532"
"temp_horizon_csharp","source","12 Aug 2016","62","14","71.0","0.0","0","0.00","0.00","0.00","","","0","1","0","0.00","0.00","14","0","0","0","0","0","0","0","0","0","11b29164897e417b823974a082fc1e2bea68f9e491d20f1682f9d1ae6accf0a5"
"temp_horizon_csharp","source","12 Aug 2016","618","266","11.0","4.4","1","58.00","0.67","2.76","396","CompositeEquipment.ValidateGeometry( )","13","433","5","2.19","1.67","10","57","97","78","23","1","0","0","0","0","6ba7e84c96feb749664e6d19ad72c77cc60707cef2abeda190d7bdd4079c6aae"
"temp_horizon_csharp","source","12 Aug 2016","337","189","9.2","9.5","1","18.00","1.78","6.44","99","ControlContext.WrapStringToMultiLines(string text, float widthLimit, Font specFont)","7","169","5","2.08","2.50","7","58","60","41","22","1","0","0","0","0","24af7097cc3ce161d2b43bc075ad803a9a595d24589f6666e23279dc0f051ef4"
"temp_horizon_csharp","source","12 Aug 2016","234","54","40.6","0.0","1","0.00","0.00","0.00","","","0","1","0","0.00","0.00","54","0","0","0","0","0","0","0","0","0","f5dbea61242b9be049932848a319fa8035d77b9e8864aefaf3c01b68a7e13189"
"temp_horizon_csharp","source","12 Aug 2016","3170","1415","14.0","4.6","8","22.75","1.83","5.54","1751","Tool.CalcVerticalPosForMP()","27","582","8","2.76","2.79","20","269","427","351","158","100","44","36","10","0","c38196188442c21f468085b266ca779c533b8daf5f3f67ac3c023b984a76fc0c"
"temp_horizon_csharp","source","12 Aug 2016","1046","403","18.8","9.3","2","34.00","1.25","3.91","626","EquipmentPicture.SetScrollSizeAndInvalidate(bool bSuspendLayout)","16","338","5","2.06","2.07","13","93","175","102","18","2","0","0","0","0","5ae48abb69e72ed77ea34c8721df23685f9e787b0b8a91a3ca3e4cdfc68d82ab"
"temp_horizon_csharp","source","12 Aug 2016","510","216","13.5","5.5","1","51.00","0.51","2.24","400","SimpleEquipment.HitTest( RectangleF rectHit, ControlContext ctx, int iXOffset, int iYOffset, EquipmentType_t eType )","7","47","3","1.88","1.33","11","55","98","52","0","0","0","0","0","0","f66c548c5b012dc6d84711e2276ad70ef1a45437cb502af823ca2f63aa1adf9c"
"temp_horizon_csharp","source","12 Aug 2016","69","38","5.8","0.0","1","3.00","3.00","8.67","11","ControlContextTest.Should_Return_default_width_When_give_Empty_string()","2","25","4","2.00","2.00","6","6","11","12","3","0","0","0","0","0","d07f6c93e8570d04649897318d93171606e0115177e596afddbb7aaddcd4811d"
"temp_horizon_csharp","source","12 Aug 2016","26","15","0.0","0.0","2","1.00","1.50","2.50","9","SimpleEquipmentTestable.SimpleEquipmentTestable()","1","11","2","0.87","1.00","7","3","5","0","0","0","0","0","0","0","37154559dda5c9a0bc640ec2880e99bb5cbbb595382002386e23660cc030029f"
"temp_horizon_csharp","source","12 Aug 2016","39","15","51.3","0.0","0","0.00","0.00","0.00","","","0","1","0","0.00","0.00","15","0","0","0","0","0","0","0","0","0","cf7cc5943d6bcbaa4c11e452cfb74bac48fddcd2748b24d93187dbcc4ebac406"
"temp_horizon_csharp","source","12 Aug 2016","62","14","71.0","0.0","0","0.00","0.00","0.00","","","0","1","0","0.00","0.00","14","0","0","0","0","0","0","0","0","0","6a33702547da470aec4a47146a5d4901d40e72de1958b55b549ca373a082bead"
"temp_horizon_csharp","source","12 Aug 2016","5048","2481","13.6","7.2","2","58.50","6.33","18.82","1281","EquipmentPicHelper.ParseToolXML(Tool tempTool, ToolLevelEquipment xmlTool ,string stateXML,string pictureFunctionalitiesXML,bool isTool)","56","1398","9+","3.80","6.38","17","233","587","433","333","344","253","141","86","54","8672f6a5caf2c3bd97c0277ca0e9405098636bd170d14e454b6515dbcdb5aee4"
"temp_horizon_csharp","source","12 Aug 2016","219","89","12.3","15.1","1","7.00","2.00","9.57","115","MetaData.OnCheckUncheck(object sender, EventArgs e)","8","146","6","2.28","4.00","9","13","33","21","7","3","3","0","0","0","d136665164afe972d779e39bc2e82dc8be2899fe5f03ea04e6a92410bf0fc30c"
"temp_horizon_csharp","source","12 Aug 2016","62","14","71.0","0.0","0","0.00","0.00","0.00","","","0","1","0","0.00","0.00","14","0","0","0","0","0","0","0","0","0","17ca907257ecdd69d6a28826755436a68b020e04b50fee5a4f6a570ba38471d2"
"temp_horizon_csharp","source","12 Aug 2016","265","101","5.7","11.7","2","4.00","1.63","5.63","206","FolderBrowser.BrowseForFolder(Form parentForm)","4","249","4","1.74","1.50","6","33","44","17","1","0","0","0","0","0","107a99f0299f627c8c180d2a008190b58b1bc08c054c3da44b6093107fddfbcf"
"temp_horizon_csharp","source","12 Aug 2016","79","13","5.1","51.9","1","0.00","0.00","0.00","","","0","1","0","0.00","0.00","13","0","0","0","0","0","0","0","0","0","b239ee00643eeb981bbc42bda23f7548796d9d11c0af7ef3304ee8e03f116713"
"temp_horizon_csharp","source","12 Aug 2016","36","13","52.8","0.0","0","0.00","0.00","0.00","","","0","1","0","0.00","0.00","13","0","0","0","0","0","0","0","0","0","8d7be1cfa2254e6a3e9150e4ca5dfbc1f95f88286aa52194c7f9dda10ff36922"
"temp_horizon_csharp","source","12 Aug 2016","29","15","0.0","0.0","1","3.00","0.67","1.00","12","FwkAnalogGaugeTest.ShouldReturnIsNotVectorElementWhenNotBindingToAnyRepresentation()","1","14","2","0.87","1.00","5","7","3","0","0","0","0","0","0","0","27ffb8540c29306cd422fd6dde2dca7582bde0959f31824da2e8fc97e4176973"
"temp_horizon_csharp","source","12 Aug 2016","67","45","1.5","0.0","1","4.00","4.25","5.75","19","FwkBaseGaugeModelTest.get_value_from_array_when_out_of_bound()","1","21","2","1.33","1.00","10","10","25","0","0","0","0","0","0","0","d819c4d2f227f6b3acf91296877241ede1cdd4c1dcd09149b176a22c4e7ba923"
"temp_horizon_csharp","source","12 Aug 2016","35","18","0.0","0.0","1","4.00","0.75","1.00","12","FwkDigitalGaugeRigFloorTest.multi_instance_should_be_true()","1","14","2","0.94","1.00","5","9","4","0","0","0","0","0","0","0","1fc756a37e35b3f944637b772b2d566bf77250804b268bdf7f3f0d6c31a533e7"
"temp_horizon_csharp","source","12 Aug 2016","54","30","0.0","0.0","1","6.00","1.17","2.00","12","FwkDigitalGaugeTest.multi_instance_should_be_true()","1","14","2","1.23","1.00","5","13","12","0","0","0","0","0","0","0","8de2685c437da85423cecd0d33055a114e223f335c63d12a8d235c1779a89b46"
"temp_horizon_csharp","source","12 Aug 2016","35","18","0.0","0.0","1","4.00","0.75","1.00","12","FwkDigitalGaugeVerticalLayoutTest.default_multi_instance_should_be_true()","1","14","2","0.94","1.00","5","9","4","0","0","0","0","0","0","0","4bf27e5d39b8ecf01ac6a0861ec87d2d52b4b2339d4a9317949aee9ca03177fb"
"temp_horizon_csharp","source","12 Aug 2016","29","15","0.0","0.0","1","3.00","0.67","1.00","12","FwkEmptyGaugeTest.ShouldReturnIsNotVectorElementWhenNotBindingToAnyRepresentation()","1","14","2","0.87","1.00","5","7","3","0","0","0","0","0","0","0","7e2ceac553265b3bcdd9896b9e1555629bf1cd8bb8eebf6ee21eee9951d8b60d"
"temp_horizon_csharp","source","12 Aug 2016","35","18","0.0","0.0","1","4.00","0.75","1.00","12","FwkParameterGaugeTest.multi_instance_should_be_true()","1","14","2","0.94","1.00","5","9","4","0","0","0","0","0","0","0","733d8f47589024cf96314a9e81951d5b202000784be3b1c93b898d4bf9018951"
"temp_horizon_csharp","source","12 Aug 2016","35","18","0.0","0.0","1","4.00","0.75","1.00","12","FwkStatusBitGaugeTest.multi_instance_should_be_true()","1","14","2","0.94","1.00","5","9","4","0","0","0","0","0","0","0","00c80e08cfd3260b40cea9fb5171fda7e4b9fa2a0a33a0758db8d5f5bfac7593"
"temp_horizon_csharp","source","12 Aug 2016","35","18","0.0","0.0","1","4.00","0.75","1.00","12","FwkStatusWordGaugeTest.multi_instance_should_be_true()","1","14","2","0.94","1.00","5","9","4","0","0","0","0","0","0","0","3dba41719309633d444376a9276b8792c0a572192b1537f7a0c032552bf488b9"
"temp_horizon_csharp","source","12 Aug 2016","35","18","0.0","0.0","1","4.00","0.75","1.00","12","FwkSummaryRecordGaugeTest.multi_instance_should_be_true()","1","14","2","0.94","1.00","5","9","4","0","0","0","0","0","0","0","3260619b29311dbfe8c250b9cdbf2421dd5a521623812e4027f190cca078c4cb"
"temp_horizon_csharp","source","12 Aug 2016","27","17","0.0","0.0","1","2.00","1.00","1.00","17","SxSTestContext.AssemblyCleanup()","1","19","2","0.59","1.00","9","6","2","0","0","0","0","0","0","0","e80363985310ecf8842867df0f03448785ffb60ec8b8613eb4e3359b09b5ea0b"
"temp_horizon_csharp","source","12 Aug 2016","36","15","44.4","0.0","0","0.00","0.00","0.00","","","0","1","0","0.00","0.00","15","0","0","0","0","0","0","0","0","0","ad63ff0c4654e90d456d816fa1b66eda2813b89e17ebbde4691a17a74a4c73de"
"temp_horizon_csharp","source","12 Aug 2016","1195","425","19.2","10.3","2","20.00","3.05","9.02","348","GaugeView.GaugeView_MouseDown(object sender, System.Windows.Forms.MouseEventArgs e)","17","785","7","2.49","3.89","20","71","162","92","48","11","8","13","0","0","0712d88e954996a4e49e4ae650f0127fd8f00d6c26c1f9e47a60cfa4b0ff2067"
"temp_horizon_csharp","source","12 Aug 2016","730","268","17.4","9.9","1","34.00","2.06","5.88","345","SingleGaugeView.SingleGaugeView_Layout(object sender, System.Windows.Forms.LayoutEventArgs e)","10","192","5","2.26","2.70","12","62","83","73","30","8","0","0","0","0","4c4c595d8a4539ba2d20c2a4b233827a2edb29c33bbb5273693038a47cfa6078"
"temp_horizon_csharp","source","12 Aug 2016","215","67","11.2","17.2","2","5.00","0.70","4.80","65","ChannelBinding.Remove(string Key)","4","50","4","2.12","2.00","6","11","27","15","8","0","0","0","0","0","81dbeefb912f36e95fe01ff42cf86e18f8dc8fa394e8bda7e3b9013ca11a30c3"
"temp_horizon_csharp","source","12 Aug 2016","337","115","15.4","17.2","9","0.00","0.00","0.00","","","0","27","1","0.77","0.00","26","89","0","0","0","0","0","0","0","0","b8574e2587e9a6a08e00fa7b3e5f87de5f9b1dfef0e9d0fee05ad33393559593"
"temp_horizon_csharp","source","12 Aug 2016","39","18","17.9","0.0","1","6.00","0.00","1.00","10","Filter.Value.set()","1","22","3","1.67","1.00","2","6","6","4","0","0","0","0","0","0","4c6b5b260d02023e96b9e8706140c8dd3382e7defe4cc6b4d5fca477cf5c9d81"
"temp_horizon_csharp","source","12 Aug 2016","210","56","14.8","28.1","1","15.00","0.93","2.07","165","GaugeItemCollection.Swap(int leftGaugeIndex, int rightGaugeIndex)","5","69","3","1.54","1.53","6","17","30","3","0","0","0","0","0","0","de761c8ae84609ff884ae0115644326c5d2cd51707e52ed1a5fa5441ba4bf220"
"temp_horizon_csharp","source","12 Aug 2016","334","52","4.8","60.2","1","5.00","2.60","8.00","20","StatusWordLegendFormHelper.GetLocationAsideGauge( Rectangle rcScreen, Rectangle rcGaugeView, Rectangle rcGaugePosition, Size szPopupForm)","7","243","5","2.25","5.00","4","8","21","11","6","2","0","0","0","0","7262d43a81ce58a9e3ecb8a38c71e1f81d88fc9da81fda2384d766a6a0816b16"
"temp_horizon_csharp","source","12 Aug 2016","46","5","34.8","39.1","1","0.00","0.00","0.00","","","0","1","0","0.00","0.00","5","0","0","0","0","0","0","0","0","0","410a0e867e734a5ecf1ffe180e642cf6c5aaaa3fc636ae39c86401966eb77649"
"temp_horizon_csharp","source","12 Aug 2016","504","87","10.7","45.2","3","0.67","0.00","1.00","131","GaugeRegionMap.GaugeRegionMap(ISlbDataGaugeItem item, Region InternalRegion)","1","143","2","0.10","1.00","80","5","2","0","0","0","0","0","0","0","8dcd52f2d81717242c83d412896de418bd45a7f670c553fe3b90aa0ed3c33ebb"
"temp_horizon_csharp","source","12 Aug 2016","58","79","0.0","5.2","1","0.00","0.00","0.00","","","0","1","0","0.00","0.00","79","0","0","0","0","0","0","0","0","0","7eab5fa50ce1a2ae303f3e336058bd5d210d30d2b026a79c8a4a87e69137bc17"
"temp_horizon_csharp","source","12 Aug 2016","26","24","0.0","26.9","1","0.00","0.00","0.00","","","0","1","0","0.00","0.00","24","0","0","0","0","0","0","0","0","0","d5dea389af7f6bfb80902b8ee5945da837297299ae4842b80f8c13bf4eae94da"
"temp_horizon_csharp","source","12 Aug 2016","400","159","16.2","11.5","1","18.00","0.56","7.06","302","GaugeFixedColumnLayout.OnLayout(object sender, System.Windows.Forms.LayoutEventArgs e)","14","327","5","2.50","3.39","4","21","67","31","30","6","0","0","0","0","02da222eb81f66bc5dfc43aabbeea1a77296caf66dee193f67809f49687a809e"
"temp_horizon_csharp","source","12 Aug 2016","109","45","11.9","2.8","1","6.00","0.67","4.83","37","GaugeFlowLayout.OnLayout(object sender, System.Windows.Forms.LayoutEventArgs e)","4","57","4","1.91","1.83","4","9","21","9","2","0","0","0","0","0","9d58e3f0d3535bc9f4e0fa895ca01a6a25ae7c8a2e222373f0d259eb5bc7fa76"
"temp_horizon_csharp","source","12 Aug 2016","54","30","0.0","0.0","1","5.00","2.20","2.80","13","ChannelBindingTest.InitFilters()","1","15","2","1.27","1.00","6","10","14","0","0","0","0","0","0","0","cdd3528bac7cac98fc5a1298b27273dfb363a31dd41112154fea2a2a82d3c4fe"
"temp_horizon_csharp","source","12 Aug 2016","29","17","0.0","0.0","1","2.00","0.50","2.00","15","DataGaugeContainerTest.empty_container_should_count_to_0()","1","17","2","0.76","1.00","8","5","4","0","0","0","0","0","0","0","e7193c8e282cab34118ed9265e52eb1322273e05dc86325850ac55e497448b62"
"temp_horizon_csharp","source","12 Aug 2016","38","21","0.0","0.0","1","4.00","1.25","1.50","13","EmptyGaugeModelTest.default_osdd_type_should_be_channel()","1","15","2","1.00","1.00","6","9","6","0","0","0","0","0","0","0","f912f4a3ecadf6ae945c2a45411951c4b167d2226e75e1117bbbdecdf311e83c"
"temp_horizon_csharp","source","12 Aug 2016","135","75","0.0","0.0","2","8.50","1.88","2.00","17","FwkBaseGaugeTest.Test_GetDomainType_Should_Return_Domain_Depth()","1","42","4","1.68","1.00","9","25","23","17","1","0","0","0","0","0","d8425683a0ba8df79fd7f740fa396b61393db00f5a8e257d9a1d3814a9a69d9a"
"temp_horizon_csharp","source","12 Aug 2016","36","19","0.0","0.0","1","4.00","1.00","1.00","13","FwkBaseGaugeModelTest.default_offset_should_be_0()","1","15","2","0.89","1.00","6","9","4","0","0","0","0","0","0","0","ac4ac7b76a462b807babb7af1e980978a8cb682c95eb2a77cb5b76bcd18d597e"
"temp_horizon_csharp","source","12 Aug 2016","114","54","16.7","0.0","1","10.00","1.60","2.60","36","FwkEmptyGaugeTest.Should_Set_Correct_Gauge_Name()","1","38","2","1.35","1.00","7","21","26","0","0","0","0","0","0","0","c333943f40231c7b36615d28f80cd12099f4be90e6759796657c28bcc59e8a1e"
"temp_horizon_csharp","source","12 Aug 2016","36","19","0.0","0.0","1","4.00","1.00","1.00","13","FwkParameterGaugeModelTest.default_offset_should_be_0()","1","15","2","0.89","1.00","6","9","4","0","0","0","0","0","0","0","c1d609fc6953ea9823b7f7e706393f79c9d83dfb6122dd2918de87c3a2aac122"
"temp_horizon_csharp","source","12 Aug 2016","36","19","0.0","0.0","1","4.00","1.00","1.00","13","FwkSummaryRecordGaugeModelTest.default_offset_should_be_0()","1","15","2","0.89","1.00","6","9","4","0","0","0","0","0","0","0","244e947844883b276f1b9523faeae0683f9d187298eac9f36ff7c80ff92ce7d8"
"temp_horizon_csharp","source","12 Aug 2016","17","10","0.0","0.0","1","1.00","3.00","2.00","11","RepTokenMapTest.TestMethod1()","1","13","2","0.60","1.00","6","2","2","0","0","0","0","0","0","0","00b680a4ff7e0068bfc9718ed6ca9fe708ffda4859eb82630528a0cef1dbaee0"
"temp_horizon_csharp","source","12 Aug 2016","112","56","1.8","2.7","1","8.00","4.00","4.25","16","StatusBitGaugeTest.Test_GetBrushColor_ShouldReturn_Blue()","1","20","3","1.84","1.00","7","15","14","20","0","0","0","0","0","0","5db3b48bd107b9b4946ae45f61a22a5949fe83f07835e44cf05c88caf3b46581"
"temp_horizon_csharp","source","12 Aug 2016","634","170","0.6","54.6","1","22.00","5.32","4.91","14","StatusWordGaugeTest.ExtremeWideLegendFitInScreenExactly()","1","30","3","1.70","1.00","7","55","90","18","0","0","0","0","0","0","db75c8959193e3fb30be97648bb77980a2be0a442e80901a3cee177c26b84fd2"
"temp_horizon_csharp","source","12 Aug 2016","203","112","0.0","0.0","2","12.50","0.24","0.60","14","DscData.Create(double value)","1","110","2","1.42","1.00","8","49","55","0","0","0","0","0","0","0","5c125ff93304da92aa2ce073638441e61fa436d36b75253253df46847dcbd7e1"
"temp_horizon_csharp","source","12 Aug 2016","35","15","45.7","0.0","0","0.00","0.00","0.00","","","0","1","0","0.00","0.00","15","0","0","0","0","0","0","0","0","0","4d93ce879f7266d21c2df31e9d2b31984250172b80dc11c6a4bed53018918edc"
"temp_horizon_csharp","source","12 Aug 2016","761","377","8.7","7.1","1","17.00","6.24","19.24","561","ParameterReader.GetCurrentValueFromVectorCache()","23","601","9+","3.34","8.24","9","37","74","95","106","16","14","10","12","4","372702ca9371c1bc0164b041677bc5b8be0bd31477c0ca2d40fb33ed8ca5b1de"
"temp_horizon_csharp","source","12 Aug 2016","484","171","14.3","4.8","1","7.00","9.14","21.57","175","FwkAnalogGauge.DrawGauge(object sender, System.Windows.Forms.PaintEventArgs e, ContrastStyle contrastStyle)","40","306","8","3.95","9.00","8","12","31","30","16","26","24","18","6","0","8c456d0505dd3e4fca5bb56c0ad7fc4dbf83e747cbc354d0e0a6264810ccdb96"
"temp_horizon_csharp","source","12 Aug 2016","109","52","2.8","3.7","1","8.00","1.13","4.63","57","FwkBaseDigitalGauge.GetGaugeValue()","10","41","5","2.52","2.67","3","9","16","12","6","6","0","0","0","0","fdfdd5f23597aa229182af719492d5b7c10a1b9ba5809529b0ab533f772c7dad"
"temp_horizon_csharp","source","12 Aug 2016","1311","578","17.3","6.6","1","129.00","0.82","2.71","496","FwkBaseGauge.HydrateFromSchemaObj(ctDataGauge dGNode)","15","1044","6","2.36","1.71","14","112","196","182","59","13","2","0","0","0","a8611d1ed8ce79006b0980df4994ffd4c46cedae20fc756cf216adc1707c0571"
"temp_horizon_csharp","source","12 Aug 2016","292","92","18.2","7.9","1","8.00","4.88","9.75","27","FwkDigitalGauge.DrawGauge(object sender, System.Windows.Forms.PaintEventArgs e, ContrastStyle contrastStyle)","34","103","7","3.78","5.88","5","7","16","17","8","15","17","7","0","0","b3aa27f64b0a95846bf133ac1bda60b247056be400fd817fc7d47130a0b53ccc"
"temp_horizon_csharp","source","12 Aug 2016","411","133","10.7","6.1","1","12.00","4.42","8.92","58","FwkDigitalGaugeRigFloor.DrawGauge(object sender, System.Windows.Forms.PaintEventArgs e, ContrastStyle contrastStyle)","24","224","6","2.99","4.50","4","18","33","36","15","16","11","0","0","0","e65a693916c982bc418c581116fadecd0aa8a94079a63991b482b189735b7023"
"temp_horizon_csharp","source","12 Aug 2016","307","107","15.0","4.9","1","5.00","9.80","19.40","31","FwkDigitalGaugeVerticalLayout.DrawGauge(object sender, System.Windows.Forms.PaintEventArgs e, ContrastStyle contrastStyle)","57","174","8","4.80","12.20","5","5","7","13","11","16","24","20","6","0","40505cdc88f66f3a2343cd8dbbc283a3ed07909a641308efdd902143264fe50c"
"temp_horizon_csharp","source","12 Aug 2016","572","283","5.2","6.8","1","77.00","0.45","1.90","460","FwkEmptyGauge.DrawGauge(object sender, PaintEventArgs e, ContrastStyle contrastStyle)","14","392","5","2.19","1.30","10","64","98","90","16","5","0","0","0","0","2f62e55f8afec149ea9f5355e1be9418695795640c869c1db63178ad16698fd6"
"temp_horizon_csharp","source","12 Aug 2016","481","156","21.6","3.5","1","15.00","3.87","8.40","308","FwkParameterGauge.DrawGauge(object sender, System.Windows.Forms.PaintEventArgs e, ContrastStyle contrastStyle)","23","226","8","3.22","4.13","11","14","33","42","14","19","16","6","1","0","c806a5819a545dc010974feb49b3786a7b5fefed9907fe53b9853032ed450aae"
"temp_horizon_csharp","source","12 Aug 2016","324","138","7.7","13.0","2","6.50","2.08","8.00","129","FwkStatusBitGauge.GetIndexForBit()","13","102","8","2.46","4.38","6","20","56","40","8","1","1","4","2","0","150f1519891635b74452e0039df7725fb0bb5a7164718862883bb263735c03f8"
"temp_horizon_csharp","source","12 Aug 2016","761","300","18.5","7.1","2","8.00","5.19","16.50","553","FwkStatusWordGauge.drawPopUp(Graphics g)","21","66","6","2.98","7.13","6","21","84","94","60","28","7","0","0","0","c7d06d27ad6d22ee340ca5d1de604ec56b03ffebcd3437fa8371bee3909cc5a9"
"temp_horizon_csharp","source","12 Aug 2016","976","390","17.0","3.5","1","23.00","5.09","14.00","270","FwkSummaryRecordGauge.FormatDataValue(object dataValue)","22","185","7","3.35","5.74","14","47","51","103","75","64","22","14","0","0","78b34318c1b9c55f117909ec1b31fa733935620cf48a17247064415ab6a92d9a"
"temp_horizon_csharp","source","12 Aug 2016","308","155","11.4","1.0","1","29.00","1.21","3.31","91","GaugeItem.DrawGauge(object sender, PaintEventArgs e, ContrastStyle contrastStyle)","37","188","7","3.19","2.03","5","26","40","26","13","20","17","8","0","0","896820f63c5cb1d137cdf3e58683e1275b944184d3438d345d586425984dbf51"
"temp_horizon_csharp","source","12 Aug 2016","330","185","4.5","0.0","2","17.00","1.53","3.62","189","UnitConverter.PopulatePrecisionMap(string osdd, OSDDChannelType_t osddType, DataType_t dataType)","16","13","4","2.35","2.08","7","32","55","71","20","0","0","0","0","0","af5d13ed0c2a89ba40c57fb22036ac673c9b15234410ae002ec7f66145fffb51"
"temp_horizon_csharp","source","12 Aug 2016","244","151","0.8","0.0","2","11.50","2.61","4.00","206","DataGaugeContainer.GetParameterGuid(string OSDDCode, Array EnsGUIDs)","5","72","3","1.59","1.57","22","33","81","15","0","0","0","0","0","0","7ef652c3305da7eeb7f172536fdcdc4bda03d1fe04b43f69bd2629113c71c864"
"temp_horizon_csharp","source","12 Aug 2016","244","164","0.0","0.0","1","75.00","0.00","0.43","15","EmptyModel.Dispose()","1","15","3","1.79","1.00","6","51","78","29","0","0","0","0","0","0","03cf77d0e59e24abe17049fb9c670a957287c3c36f7eee77205d6ee4ddc6b711"
"temp_horizon_csharp","source","12 Aug 2016","608","446","5.6","0.0","1","66.00","1.61","4.47","537","FwkBaseGaugeModel.PollData()","18","197","6","2.57","1.98","10","66","176","73","96","23","2","0","0","0","564e5de9725a5dac0ff7e2545ed53945a2b9b041c902e5b45249e8aa38421bec"
"temp_horizon_csharp","source","12 Aug 2016","46","23","0.0","0.0","2","2.00","1.00","2.75","14","FwkChannelGaugeModel.FwkChannelGaugeModel(ISlbWellLogDocument wld, string osdd, ChannelBinding channelBinding,ISlbUnits unitComponent, string unitSystem)","3","25","3","1.39","1.50","7","4","8","4","0","0","0","0","0","0","487aa0b54cb46603c179a442eb4e0b80a0f104168700614c53f67fc74b2e6a32"
"temp_horizon_csharp","source","12 Aug 2016","145","75","7.6","0.0","1","14.00","1.57","3.21","38","FwkParameterGaugeModel.TryBindDoc(WellLogDocument wld)","4","89","4","1.92","1.47","7","15","35","13","5","0","0","0","0","0","279ed8ce7850937a08d81cad6256faf717fd424e968473b3f8d4c982c618421c"
"temp_horizon_csharp","source","12 Aug 2016","34","14","8.8","0.0","1","2.00","0.00","4.00","12","FwkStatusBitGaugeModel.IsDataStale(int dataPoint)","4","23","3","1.43","2.50","4","2","6","2","0","0","0","0","0","0","4e68478a519f8ea845d62a64f054a0e489e3154b82bc660cc73f8791bfc2ddd1"
"temp_horizon_csharp","source","12 Aug 2016","16","6","0.0","0.0","1","2.00","0.00","0.50","7","FwkSummaryRecordGaugeModel.SetInitialValue(string value)","1","13","2","0.67","1.00","3","2","1","0","0","0","0","0","0","0","7e2a55d226bcb09001ea6c543b79bb9e7b85fab9ba6dfd4ea25f12410d1ac4b8"
