Project Name,Checkpoint Name,Created On,EncodedFileName,Lines,Statements,Percent Comment Lines,Percent Documentation Lines,"Classes, Interfaces, Structs",Methods per Class,Calls per Method,Statements per Method,Line Number of Most Complex Method*,Maximum Complexity*,Line Number of Deepest Block,Maximum Block Depth,Average Block Depth,Average Complexity*,Statements at block level 0,Statements at block level 1,Statements at block level 2,Statements at block level 3,Statements at block level 4,Statements at block level 5,Statements at block level 6,Statements at block level 7,Statements at block level 8,Statements at block level 9
temp_horizon_csharp,source,20-Dec-16,5d0ea40ca7e66b865935dcd4ef24c52c991e7b2aa1b09809b2c4e9a8f0dd8ad2,249,83,10,21.3,1,6,3.5,10.67,114,7,205,5,2.55,2.17,12,7,23,17,12,12,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,140bef5feff2ce045097a70959310709aa9923988c22b073a5a72de2d5289086,580,244,8.6,12.1,1,18,3.17,12.22,228,13,202,4,2.3,4.94,5,19,130,79,11,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,bd56e4dade726928f80ecf8222b11b17e81f37fb8cc3b62bce9bd3ae9a9a3146,55,25,40,0,1,0,0,0,,0,32,1,0.68,0,8,17,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,e73a22de3433ee65574c7f2aff0530a4a28ce3670bc77eb4e432ed5b22a172d0,297,99,4,25.3,1,16,2.38,4.44,253,8,269,6,2.34,2.44,7,21,31,25,7,2,6,0,0,0
temp_horizon_csharp,source,20-Dec-16,f3b6e829c8ab5a30964b2a4726d11885892fac642ae5d11c3cb4794749d8e199,141,51,17.7,23.4,4,1.25,0,1.6,92,1,94,2,0.94,1,11,32,8,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,bee0353af2dcbb49207d1692ef51d6a24118132121a8f24b392742bbce8a0c94,330,130,7,17.3,1,15,2,7.13,220,11,246,5,2.39,2.73,6,16,53,40,6,9,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,fe015587e6516d001454c4a220dac720ea68bd7e0e2dd524a29c6f7550315727,40,15,12.5,27.5,1,8,0,0,,0,22,1,0.6,0,6,9,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,691f3761efea594e3d9ad02e5bab11dcbf02519c1a9e0d48f666f372ef230de2,85,29,5.9,32.9,1,4,1.75,5,19,5,26,4,2.21,2,5,4,9,2,9,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,fddd897429ae8554bd2b114594f7641f92a7122c15e2036ecaaac01faadd0404,200,62,6.5,24,1,14,1.71,2.64,55,3,61,4,1.69,1.43,7,18,26,9,2,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,890f78b88a46378652252ea8fbcc70d7eadb77dfdc9569cef6d3997628ea068d,431,151,4.2,20.9,1,15,1.87,7.6,377,9,124,7,2.54,3.2,10,27,40,48,8,9,7,2,0,0
temp_horizon_csharp,source,20-Dec-16,e7c43ed4d39d9b0a7bbc19be08fd18e3fa85a0f8040455c81070560fa80661de,594,300,3.4,5.6,2,17,4.41,6.76,246,9,94,7,2.22,2.5,13,57,146,47,22,7,4,4,0,0
temp_horizon_csharp,source,20-Dec-16,e14c65ff64859ada53719335aa6f10037b86e6f3da1bceee6a542f7ce7711a09,69,28,10.1,0,1,11,0,0.91,15,1,15,3,1.29,1,5,11,11,1,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,001b9df127f70907aebe799d9394eac5df1169c8b68c74f26c750dafb061449f,32,12,15.6,0,1,3,0,0.67,11,1,18,3,1.08,1,5,3,2,2,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,f9917d933f6392f2c3ae02404b030905734a2606041ca7b0ed9c72cd77a18742,694,285,5.2,10.8,1,29,3.1,8.21,255,10,90,5,2.59,3.55,10,37,92,82,50,14,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,0dea7c3387cf4c4fcc66c33f95b2ca1c583de8e939ca42856fda5e5b3ba08c5a,524,165,5.3,21.2,2,16,1.06,3.19,159,5,199,4,1.99,2.03,11,43,58,42,11,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,1bad4cbf7db0b97cf0c1f743534fc3416e694f6a41a1b038098cfc347a340339,426,186,17.6,0,1,16,5.13,8.81,190,8,131,4,2.39,4.94,4,41,49,62,30,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,68bc58076a867eadfe2da682dfaee9781561544634fba1980b4e7868105e5def,226,99,8.8,2.2,1,6,11.17,14.5,32,24,83,4,2.3,6.83,6,6,45,36,6,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,672be1e7c86289df58c358af4688d15859bf772f4c103186f0fb77b7078bc713,48,20,10.4,0,1,5,0,1.2,12,1,21,3,1.35,1,5,6,6,3,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,804efa125280c06ab2c2a6afbc5737b58976ce15a1b3fa02fb267a1232bd9694,151,57,6.6,6,1,10,0.9,3.7,104,4,93,5,2.47,1.8,5,11,10,17,11,3,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,71469b5f4e4730b09d88f8997b30ca62a5c0ea845ba53a19b01dba1ef588cd40,199,49,43.7,0,2,9.5,0.74,1.05,41,2,44,3,1.31,1.05,6,23,19,1,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,fd0528f6c98325a1cf03a11f9c9e79fbacdd6b3424377646f8f17fd7b3045a4f,230,75,5.7,26.1,1,9,2.44,6,51,7,71,4,1.97,2.67,9,12,33,14,7,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,710f95e0b4a3c5f80bd11ec806aaba031c90ea61ab01ac28bbdb436a2ceec0b3,390,123,6.2,22.3,1,11,3.91,8.82,67,13,217,7,2.83,5,10,16,29,26,23,12,5,2,0,0
temp_horizon_csharp,source,20-Dec-16,7cba4c96000dde035614d617fd57152474a71a0aa95cc1b9993a27aeb7e9af2b,2034,713,6.3,11.1,3,17.67,4.02,12,83,27,347,9+,2.81,5,16,61,259,191,126,28,23,5,3,1
temp_horizon_csharp,source,20-Dec-16,6127d85d2c82e259c41ebded73d98736d4b28b19c72bbfe5adc40f3eebbef536,379,175,10.3,5.3,1,6,6.67,26.5,221,26,257,9+,3.87,9.17,7,9,41,37,22,16,15,14,7,7
temp_horizon_csharp,source,20-Dec-16,aa9e8b8f6c88c6fca600ef8b0ffbd6da87793b70aed32424008a8de8cc38b941,220,100,5,20,1,6,3.5,13.5,161,22,121,5,2.58,6,11,8,20,35,25,1,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,06b14cf80e53187b9534df14a664d4dd805d1a8873c54acd509bdd4f8e392d9d,555,250,0.4,17.5,1,31,4.45,6.65,32,9,74,6,2.24,2.77,10,34,124,61,11,8,2,0,0,0
temp_horizon_csharp,source,20-Dec-16,c3aa5788361e7218ad7181eb285670fe7faad2c2d9387c7ad22feaf3545af7a6,341,132,6.2,13.8,1,7,5.71,16.14,101,24,131,5,2.56,5.86,10,9,39,46,27,1,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,ccb2750b374fd7d3e6ad9fe302c3bdc4c4500dac860fae9a413bdc32d6cf7122,66,14,72.7,0,0,0,0,0,,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,705ff70bcdb76f71d22c13daa828749ff2b3cf1b22eb1688136da3f1ff49b0c0,284,88,9.9,4.6,1,3,9.67,22.67,47,3,53,4,1.7,2,9,11,66,1,1,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,5172c3d6062af56883152671015c083c4cb1f04cb641ecbbdd6d6765b451e2cf,875,601,19.5,1.5,1,8,8.63,66,109,6,102,4,1.9,2.5,10,63,510,13,5,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,38276e3ed0bb6aee29a602b0ea23cfe48b0fd0f97ff053ff1edf0f1a284047e5,216,122,19,6,1,4,5.25,24,57,3,62,4,1.79,1.75,9,17,88,7,1,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,19925b5d27c38240b31701db1fddd3801f9cc589466bbf4cf4f67681aebaf036,329,178,14.3,6.4,1,10,4,15.1,226,4,48,4,1.98,2,4,23,125,25,1,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,a7659c2a8a76ba8b70bdca9cad5a76dc574f40067437975c6edc659da1e52b6e,66,14,72.7,0,0,0,0,0,,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,f9519e4582fdf4c37635d9faf46d7037de752e68e876b2fe88bd7f0144637f60,1167,447,7.2,13.9,3,16.33,2.96,7.16,732,17,84,6,2.36,3.08,19,62,194,110,38,20,4,0,0,0
temp_horizon_csharp,source,20-Dec-16,f18931a6c6c4167f26a8c37e755ea9b4636607f081f13b4ed244f954b7ff95a0,629,432,24.6,1.7,1,2,39.5,191.5,14,3,18,3,1.88,2,2,47,382,1,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,22dc731144fc984462113dd295d47d38f612e817533a8f7552194575fbfeb46d,127,54,0,7.9,1,10,0.5,3.5,60,4,24,4,2.24,2,4,12,13,17,8,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,04fe974a13bad3298109a43941e7ed99c424a18ee789eb5914ecf40e941c4852,194,141,21.6,0,1,1,25,125,7,1,9,2,1.87,1,2,14,125,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,4a0d61de39fc3cb259e60b4e687d15abdd00e33569504feb827f5b82b7d55595,30,17,10,0,1,0,0,0,,0,1,0,0,0,17,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,0eca8d0204fc66ba0ddb1f56249ccbbc0073c4581793d6759c373e6f4723d296,142,75,0,0,1,7,1.71,7.14,73,7,91,6,2.76,3.57,10,12,12,12,14,11,4,0,0,0
temp_horizon_csharp,source,20-Dec-16,2eebb8f24c79f4436192670421fe3ce3714b4baef23efc20deaf7ebc291d053a,154,98,17.5,7.1,1,2,6.5,42.5,14,3,18,3,1.86,2,2,11,84,1,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,2647eb02af7f0186994b8790cff7e530f17c2bff8d2f10f18f7eb73e21c7b029,60,36,0,0,1,3,1,7,21,6,26,5,2.72,3.33,10,3,3,3,5,12,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,bf99d155ab401f467869aabe96492c08f07a18e08fa717665298416b112ed33a,111,64,16.2,9.9,1,2,5,27,14,3,18,3,1.83,2,2,8,53,1,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,a1be64d925563bd313d1defaad29775cc7f57f03bce5c3230421ef05a6f6fb72,460,189,4.8,0,1,20,5.4,7.5,416,7,199,5,2.28,2.95,7,32,86,35,23,6,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,19196b9120acda1d502aa52027fa8127f357a092a48126a5afceced44af15efe,184,70,3.3,17.4,1,12,1.33,4.25,65,4,80,5,2.1,2,4,15,26,21,3,1,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,ccdd5652777465bd67517b1c4c82ade38dc7c6dbb2824dd3c7b652b5e0d76151,287,195,18.8,3.8,1,2,12.5,86.5,14,3,18,3,1.88,2,2,20,172,1,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,f1e67fa0c79544c225febd910bd6562c3565fe5d44f91a13525779cba180659d,58,26,1.7,0,1,8,0.5,1.25,12,1,23,3,1.58,1,3,9,10,4,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,54dff2d75882bcd26871f37df12f03bf2b446bd013632641efb0bfb7c6804e24,26,26,0,0,2,3,0,0.83,6,1,14,2,1.38,1,5,6,15,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,bdd44980d0ad1d484ca1e20bd6c23ed7dd68e8ac4a9ad4c3aecb7b714f80977a,1101,402,11.4,14.6,1,37,4.3,9.14,554,20,812,7,2.58,3,18,43,132,135,49,22,2,1,0,0
temp_horizon_csharp,source,20-Dec-16,96a922a9dfe6a92597e0d44ff3910fe86487e99d25f2d775f560c25b64628ed7,540,375,22.6,2,1,2,33,168.5,14,3,18,3,1.9,2,2,36,336,1,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,413aef0c169ed6bc800e712111cc71c8f7f315417db920dcba6836a9e0031604,261,82,3.8,4.6,1,30,0,1.03,20,1,42,3,2.02,1,3,20,31,28,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,56416fcc90f5188fd73e19ec3282132faf426b0548fa919820bf26a79c81ea8c,179,111,5,0,1,7,1.29,14.14,127,8,66,4,2.94,4.57,4,8,29,20,50,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,d5c8f41ed95900963f101efea00bfa937bdb1c9fd24e552fd2a5fb648756a8a6,615,242,8.3,15,1,28,3.61,6.82,321,8,345,4,2.07,2.32,10,41,125,54,12,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,3d2d3073a63691278558b62eec721f7efa7163fe01701dff642aa8ebd424849f,623,459,23,1.1,1,1,54,412,17,1,19,2,1.89,1,2,45,412,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,04bfad2e26eadd751826e49d7c16208d62edace142b67a83a6bcf78fa0610a96,269,87,10.8,13.4,1,10,2.1,6.3,208,4,175,4,1.91,2,7,17,41,21,1,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,5ad15d201bcf67b0e66f21e76414e228bec468486fbfbad9b56b246901152cc9,183,110,21.9,6,1,2,9,48,14,3,18,3,1.86,2,2,12,95,1,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,5ad1ba39ba45ef1c83ff8d43ec9863405450ce700221224f261269519f73ed44,10,5,0,0,1,0,0,0,,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,8ac14a16f5d7f56947783160db2292fa30725e5d858bfca32b17d9f3b160786c,162,56,11.1,6.8,1,7,1.86,5.43,88,6,67,4,1.98,2.75,6,12,22,9,7,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,7392c8da728bc0250f06b3dec56c11f1163ab30fca2e85e23a94cb111d606e18,203,127,22.2,5.4,1,2,11.5,56,14,5,18,3,1.88,3,2,13,110,2,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,01256ee97c21307708a4d9b80bd5fc779740595d889586773408193a3a0868b0,24,15,0,0,1,1,2,7,11,1,13,2,1.07,1,6,2,7,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,08cfaaf9b972bcc9051412cb2857fd39fff5348e2d547832544cb88b60ff8122,260,139,10,1.5,1,8,9.25,14.25,18,1,23,2,1.74,1,11,14,114,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,6514880f8476ba9c547695e21396071ef0bc6fdea41abd5e042d406ecdc2dc0f,93,43,8.6,8.6,1,2,8,16,42,5,75,4,2.28,3.5,8,3,11,11,10,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,beadb0c40791452fb9accd969483c12b2ad74b466e1122e8d03d02a5a4945a71,72,46,6.9,0,1,2,10,17.5,12,1,14,2,1.61,1,7,4,35,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,afd519814c6c6085da2d57037d479166eddd516844720b3b15cbd19eca3ea748,36,15,47.2,0,0,0,0,0,,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,057a6d98a3bce1645e232b1a7e9bb1d1dc203d4e530f7a16eb787637f6452771,29,16,6.9,0,1,1,2,7,12,1,14,2,1,1,7,2,7,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,943e6c800c6dcf7b1ac294cd3c14ff5fbecb03fddfeb9a2bdea1fc5fec7ad312,21,12,0,0,1,1,3,4,11,1,13,2,0.83,1,6,2,4,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,dff684b9e36843f3c0421a42714cab14b2e0643e1eeb37980f163aa030972340,52,34,13.5,0,1,1,19,25,12,1,14,2,1.53,1,7,2,25,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,8d807db67bb836a1dd205096511f8fee8a97496cbae57a6586e71216c294f5d7,46,28,10.9,0,1,2,14,9,11,1,13,2,1.43,1,6,4,18,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,b5ded1406770c7a1416e09d1856b4ce6766d5e67cbadfaa11b5d7baa336609c0,31,21,0,0,1,2,3,5,13,1,15,2,1.14,1,7,4,10,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,14ca58a8619777fe53724df5cefd4a6dd725f6213745c393874079e759b9755c,29,16,0,0,1,1,4,6,15,1,19,3,1.19,1,8,2,1,5,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,a697230c50ad954bcaad8196a2da6951c96691f092f377ab7a79ea849caeedbd,31,17,0,0,1,0,0,0,15,1,19,3,1.29,1,8,2,1,6,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,21fec445edb4e6228a60bb5b582ab9aab4c44d7662789248ae2433573af11894,51,28,0,0,1,2,4,7.5,16,1,20,3,1.68,1,9,4,2,13,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,10f5626f9790c70a91c904341b9e9040209dd667123470ca6cbc3770c5a4372e,46,25,0,0,1,2,4.5,6.5,15,1,19,3,1.64,1,8,4,2,11,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,05eb651590f467e3e943c4ceaccdd89f18f4ac4b21f0944ec734f48c2256a29b,57,33,0,0,1,2,8,10.5,15,1,19,3,1.97,1,8,4,2,19,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,a89bf5cd981afe1f101bc085431292e2da63733cdd9c14f670a97ea2cc477837,50,28,2,0,1,2,6,7,17,1,21,3,1.57,1,10,4,2,12,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,f20dbe80c59cb2aead07722c492633628b8f48b7a2ebc01bdcba48e2d1cf343d,30,16,0,0,1,1,5,7,14,1,18,3,1.38,1,7,2,1,6,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,7e0accb1f276d1b18e77e1e70180225a111da4cc703df5e9dd8bd04288f98547,35,20,0,0,1,1,4,10,15,1,19,3,1.55,1,8,2,1,9,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,f78c6d4158aa2e96e240bfe09ddc60ef61e4c8cbdf758b8e84a8a973fbcd5868,43,23,0,0,1,1,9,11,15,1,19,3,1.52,1,8,4,2,9,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,3d83a23ef886eb5db5af4a5d6ebb31cd3d812cc34faf1b4da4fc71a15ba07ba5,37,22,0,0,1,1,7,12,15,1,19,3,1.68,1,8,2,1,11,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,7dd1dad29633906b23a5dad0db5a68ee150a5fc10f50c4fdbc0036fc50a9c4bf,284,163,2.8,2.1,1,13,5.69,10.54,207,10,70,7,2.63,4.08,11,15,63,29,31,9,3,2,0,0
temp_horizon_csharp,source,20-Dec-16,638da233bb7608b3b07d77e5c22b59c566a4e67da8568a1cedd333696017326f,376,272,19.9,2.9,1,2,15.5,121.5,14,3,18,3,1.89,2,2,27,242,1,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,ec685781b6e4e6f40acc99e6787890634d282a805307c589627436959c8f0ab7,99,38,9.1,6.1,1,7,1.43,3.57,50,5,68,4,1.87,1.57,4,9,15,8,2,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,ada799771b6fb3020f3b0b7bbd52fea3e661f276ffc618c88d92dda611e8d616,143,85,19.6,7.7,1,2,8.5,36.5,14,3,18,3,1.85,2,2,10,72,1,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,8c97015688c16de65a2b721ad62168ddcc62e351c61d7e2de0f76f4e42fd64bc,365,156,9.3,11,1,13,4.15,9.85,176,13,202,5,2.41,3.69,11,17,53,53,16,6,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,1ba3a06d85a2046d33fd44c1cdee4ad4c5d13bf70712d7b25bf4bf6e2b485944,316,193,25.9,3.5,1,2,14.5,83,15,5,21,4,1.88,3,3,24,162,2,2,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,0e2463f39772448fca3a496537828f361af517ecb6c4ed358f9b6c909367591e,124,64,1.6,4.8,1,7,5,6.43,37,9,61,7,2.11,2.86,11,8,26,11,2,3,2,1,0,0
temp_horizon_csharp,source,20-Dec-16,dcfb09d07369a9a439027f6126faf0f3113a57691cd2ee2f6ec72ceaff17e793,171,112,17.5,6.4,1,2,8,49,14,3,18,3,1.87,2,2,12,97,1,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,5aece8972dd9b38206ec14ea1dbd7234d52dff6be563047c39bbcd5d2f2b6969,465,188,5.2,8.6,1,17,4.18,8.71,325,16,112,5,2.36,3.8,10,28,69,52,23,6,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,e7453b5161323d4b9bc9d29783cc05ff3994f87d6282fd04d2926eacafedf41f,88,50,11.4,12.5,1,2,2.5,22,14,3,18,3,1.86,2,2,4,43,1,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,10a8d77e598da301bd30eb0db062f74976de1573517825fc3817f766b37eba3c,511,179,3.3,20.7,1,31,2.45,3.55,117,8,135,4,2.13,1.71,5,51,52,57,14,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,2c208f2f59c1818965faa0ccff957800491f8f8bc707902ebcb202d7c818e048,216,62,12.5,23.1,1,13,1.62,3.15,178,4,62,3,1.68,1.31,5,16,35,6,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,f0afe08996dea2509d21a6ca5a12d5251f8c17e1fb2c56514cbbd185654925f6,233,149,21.5,4.7,1,2,13,65.5,14,3,18,3,1.87,2,2,16,130,1,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,75f62eff075d3b7a1518cb6a3cc419e342ca7f6b07551931fea47a071f6c1981,456,162,5.3,25.7,1,24,1.79,5.42,303,9,315,5,2.38,2.38,5,27,72,23,29,6,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,d5243a687089548e0eca1c3c932e472071cd60f4c9523363b06cf9105e1d9fd6,366,254,21.3,3,1,2,20,112.5,14,3,18,3,1.88,2,2,27,224,1,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,cea24b0267c34fb48f17a1b46127985d7ccf0de6bb75e133abcc3bde0b1ea233,632,262,12.8,17.6,1,24,1.58,8.88,153,13,84,4,2.19,3.08,6,41,132,63,20,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,91cf6ac7b4404954a39a606365cbab48a2f2ed6028fdb0d03a8efaa091bbf820,134,49,4.5,22.4,1,6,1.17,5.83,58,6,65,4,1.94,2.5,5,9,23,8,4,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,011e9412d7f9f40adbb948a8eba7c439b00a9bbebd0b53bb6c9923a545178dae,221,151,18.1,5,1,2,11,67.5,14,3,18,3,1.89,2,2,14,134,1,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,d16f27c04369f14c39278815c83bff9e01d1e62c2d7f7db10f8d57ce7153c98f,78,24,10.3,21.8,1,4,1,3.75,35,5,53,4,1.88,2.25,4,5,7,6,2,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,9fac88ae6ba6045fc36892715e6618c7f7718a325cf8124ad6dd623986796d5a,135,80,18.5,8.1,1,2,8.5,34.5,14,3,18,3,1.85,2,2,9,68,1,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,923f4307f540e0d7263d569465095c731230b9a377c3de8c8b11d76df1bf990f,53,14,7.5,30.2,1,3,1,1.67,29,2,33,3,1.21,1.67,4,5,3,2,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,d920686f0612e44634152f32bff1361b98ef7b77f73c0b6626fbdd0ffb0f61c8,157,101,17.8,7,1,2,10,44,14,3,18,3,1.86,2,2,11,87,1,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,d8f1e7af0632adfe64bfed302a59cdf26278fbaee7d736193a596eb54a81f0a0,998,386,8.9,16.9,2,17,4.15,9.26,606,18,84,6,2.49,3.26,17,48,174,65,45,33,4,0,0,0
temp_horizon_csharp,source,20-Dec-16,5558f1b3095d6f325c4721898218d0125c2293d74aa63f056661e2fb05905ea0,754,550,24.1,0.9,1,1,85,489,17,1,19,2,1.89,1,2,59,489,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,bb5b6c705b02492efb4695c72af34a6b0c897f1b82e280439cdf41e8c4801677,103,46,13.6,8.7,1,2,6,18.5,35,4,74,5,2.43,2.5,7,2,12,15,9,1,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,6b1e575ec2c88a30c59575820b672ce5f371a66108dc494fe65386c7c1075e4e,128,74,19.5,8.6,1,2,7,31.5,14,3,18,3,1.84,2,2,9,62,1,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,9cb15faff9cb6e923843c379ae1a8e16dd16016efb729669be6ca846f0f04b4c,64,18,9.4,12.5,1,2,1.5,6,31,4,48,5,2.22,2.5,4,2,3,6,1,2,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,bca4c3f05fbda56158e7abd55ab43b2ea56a4c1bb205bbfa58d79c2aec1d1197,206,130,22.8,5.3,1,2,10,56.5,14,3,18,3,1.86,2,2,15,112,1,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,ebb634855e85c101f9a249ac517c001fb150fc22bebeee03b0dbe0f43b97d1bd,73,25,13.7,11,1,2,5,9.5,32,2,54,3,1.76,1.5,4,2,15,4,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,9269c5779e28548cecacfbfb5e550a456e0323d8fd98e3510905ec71e3d7fa2c,133,75,21.8,8.3,1,2,7,32,14,3,18,3,1.84,2,2,9,63,1,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,de01647a857b514ddc74f71670bd8afe09b54eb90406eba88ed088d7ac9cc926,93,41,14,20.4,1,7,0.71,2,40,2,42,4,1.78,1.14,6,15,6,10,4,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,3b44ae86e4517a6404d758426d5b7f19627abee3a1511c1df5569d610854ac60,739,304,7.2,11.2,1,24,4.46,10.42,133,10,164,5,2.38,3.92,16,37,118,89,36,8,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,f5ef270943fa68b74db5beb89f1c906633683c791692edddd1e93bde85fdd8b4,198,126,21.2,5.6,1,2,11.5,55,14,3,18,3,1.87,2,2,14,109,1,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,866310cbe20ab4341e5f74f25f0146e7c2494578f026f9e8a5a91012904cd2ec,70,26,8.6,0,3,2,0,1,18,1,41,3,1.08,1,8,10,6,2,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,63f6a69c14adcaf7e629df4e4bde764222a4c4b0b2ed24779e943f03725b4a78,23,10,43.5,0,1,0,0,0,,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,59ce997769c42275f0e2cf7d640ce417d5913c643c1e0aa37aa43602a6dd77b6,33,22,30.3,0,1,0,0,0,,0,1,0,0,0,22,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,209992c526cc563a3e63e7a386be90f964d85f6d84e5d83e9c1f61f9dcae5d11,31,17,32.3,0,1,0,0,0,,0,1,0,0,0,17,0,0,0,0,0,0,0,0,0
