File,CID,Severity,Checker,Status
/Maxwell/Main/HzApplications/PERFO/MPBT/CustomUI/SetPositionUI.Designer.cs,43470,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzSysApps/Ensembles/UIs/WirelineRM/DepthDataInfoPanel.Designer.cs,43472,Unspecified,RESOURCE_LEAK,New
/Maxwell/Main/HzProducts/Editors/TimeLapsePassGeneration/TimeLapseUIP.cs,43474,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/Tractors/XTRAB/CustomUI2/XtrabToolPanel.Designer.cs,43480,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/CST/SamplingUIP/ShootPosition/ShootPosition.designer.cs,43481,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/AppCore/PL/fsi_ip_processing/FSI_dukler_model.c,43482,Minor,UNUSED_VALUE,Dismissed
/Maxwell/Main/HzApplications/Tractors/XTRAB/CustomUI2/XtrabToolPanel.Designer.cs,43484,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzSysApps/Ensembles/UIs/DepthCorrection/ABCDCustomUI.cs,43485,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Editors/Splice/SelectPasses.cs,43487,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/ECS/Common/TaskUI/ECS_FieldCalibration_UI.cs,43488,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzSysApps/Ensembles/UIs/WirelineRM/DepthDataInfoPanel.Designer.cs,43489,Unspecified,RESOURCE_LEAK,New
/Maxwell/Main/HzApplications/ECS/Common/TaskUI/ECS_FieldCalibration_UI.cs,43491,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/HNGS/HNGS_RunningAverageUI/HNGS_RunningAverage_CtrlUI.designer.cs,43492,Unspecified,RESOURCE_LEAK,New
/Maxwell/Main/HzApplications/PERFO/Common/CustomUI/ASInventoryTaskUIBase.designer.cs,43493,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Editors/RecordedMode/CaliAndParaSelectUI.cs,43496,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/MDT/MdtUI/MdtDevices/TemperatureGauge/Acquisition/MdtDevices_TempGauge_CustomUI_Control.cs,43497,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/DSST/UI/ParameterWorksheet/DSST_SASEditor.Designer.cs,43499,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Viewers/DataGaugeViewer/Viewer/SlbChannelSelectFrmUI.cs,43500,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Editors/RecordedMode/CaliAndParaSelectUI.cs,43501,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Managers/PassManager/PassManagerUI/PassManagerDepthView.Designer.cs,43502,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/PERFO/MPBT/CustomUI/SetPositionUI.Designer.cs,43503,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Viewers/Deliverables/CalibrationRpt/SLBCalibrationListing/CalibrationReportViewer.cs,43508,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Editors/UserDefinedComposite/SingleChannelSplice.cs,43509,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/ECS/Common/TaskUI/ECS_FieldCalibration_UI.cs,43510,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Editors/TimeShift/TimeCorrectionView.Designer.cs,43511,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/CST/SamplingUIP/ShootPosition/ShootPosition.designer.cs,43513,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Managers/SurveyMgr/SurveyManagerUI/ManualSurveyUIP.cs,43514,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/MSPT/UIs/SetPlugUI/SetPlugUI/SurfaceTestUI.Designer.cs,43515,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzSysApps/Ensembles/UIs/WirelineRM/DepthDataInfoPanel.Designer.cs,43516,Unspecified,RESOURCE_LEAK,New
/Maxwell/Main/HzApplications/Tractors/XTRAB/CustomUI2/XtrabToolPanel.Designer.cs,43517,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Editors/RecordedMode/CaliAndParaSelectUI.cs,43518,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Editors/RecordedMode/CaliAndParaSelectUI.cs,43519,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/MDT/MdtUI/MdtDevices/TemperatureGauge/Acquisition/MdtDevices_TempGauge_CustomUI_Control.cs,43520,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Viewers/SurveyMonitor/Viewer/SurveyMonitorUIP.cs,43521,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/MDT/MdtUI/MdtDevices/QuartzGauge/Acquisition/MdtDevices_CQG_C_CustomUI_MetrologicalTest.cs,43524,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/Common/SharedUIComp/AplModel/AplModel_MsTest/AplChannelTest.cs,43531,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/Tractors/XTRAB/CustomUI2/XtrabToolPanel.Designer.cs,43533,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/MDT/MdtUI/MdtDevices/QuartzGauge/Acquisition/MdtDevices_CQG_C_CustomUI_MetrologicalTest.cs,43534,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzSysApps/Ensembles/UIs/DepthCorrection/ABCDCustomUI.cs,43537,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/MDT/MdtUI/MdtDevices/QuartzGauge/Acquisition/MdtDevices_CQG_C_CustomUI_MetrologicalTest.cs,43538,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/Tractors/XTRAB/CustomUI2/XtrabToolPanel.Designer.cs,43539,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/RST/RST_UI/WFL/RST_WFLDetectorsTable.Designer.cs,43540,Unspecified,RESOURCE_LEAK,New
/Maxwell/Main/HzApplications/Tractors/XTRAB/CustomUI2/XtrabToolPanel.Designer.cs,43541,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/EGDT/Common/EGDT_TcpIpUtil.h,43543,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/Tractors/XTRAB/CustomUI2/XtrabToolPanel.Designer.cs,43544,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/MDT/MdtUI/MdtChambers/MRMS/Aquisition/MdtMrms_CustomUI_BottleControl.cs,43546,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/PSP_PL/PRMC/UIClient/ProgParam.cs,43547,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Editors/TimeShift/TimeCorrectionView.Designer.cs,43548,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzSysApps/Ensembles/UIs/DepthCorrection/ABCDCustomUI.cs,43549,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/ECS/Common/TaskUI/ECS_FieldCalibration_UI.cs,43550,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/PERFO/MPBT/CustomUI/SetPositionUI.Designer.cs,43551,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/PSP_PL/PRMC/UIClient/GhostGainAdjustment.cs,43552,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/Tractors/XTRAB/CustomUI2/XtrabToolPanel.Designer.cs,43553,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/Tractors/XTRAB/CustomUI2/XtrabToolPanel.Designer.cs,43554,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/MSPT/UIs/SetPlugUI/SetPlugUI/SurfaceTestUI.Designer.cs,43555,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Editors/TimeLapsePassGeneration/TimeLapseUIP.cs,43556,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/Tractors/XTRAB/XtrabCustomUI_MsTest/XtrabGridUtilTest.cs,43557,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/XPT/EditTestDepths/EditTestDepths.Designer.cs,43561,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/PEX/HRGD_LogPlugIn/HRGD_LQCFlagCustomUI.cs,43562,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/MSPT/UIs/SetPlugUI/SetPlugUI/SurfaceTestUI.Designer.cs,43563,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/MSPT/UIs/SetPlugUI/SetPlugUI/SurfaceTestUI.Designer.cs,43566,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/HNGS/HNGS_RunningAverageUI/HNGS_RunningAverage_CtrlUI.designer.cs,43572,Unspecified,RESOURCE_LEAK,New
/Maxwell/Main/HzProducts/Editors/UserDefinedComposite/SingleChannelSplice.cs,43573,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/ECS/Common/TaskUI/ECS_FieldCalibration_UI.cs,43574,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Managers/SurveyMgr/SurveyManagerUI/ManualSurveyUIP.cs,43575,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/MDT/MdtUI/MdtDevices/QuartzGauge/Acquisition/MdtDevices_CQG_C_CustomUI_MetrologicalTest.cs,43576,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Editors/RecordedMode/CaliAndParaSelectUI.cs,43577,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/MDT/MdtUI/MdtDevices/QuartzGauge/Acquisition/MdtDevices_CQG_C_CustomUI_MetrologicalTest.cs,43578,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/Tractors/PSTTS/PSTTS_SupervisorUI/PSTTS_ToolPanel.Designer.cs,43579,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Editors/TimeLapsePassGeneration/TimeLapseUIP.cs,43580,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Managers/SurveyMgr/SurveyManagerUI/ManualSurveyUIP.cs,43582,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/MDT/MdtUI/MdtDevices/QuartzGauge/Acquisition/MdtDevices_CQG_C_CustomUI_MetrologicalTest.cs,43583,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/Tractors/PSTTS/PSTTS_SupervisorUI/PSTTS_ToolPanel.Designer.cs,43584,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/XPT/EditTestDepths/EditTestDepths.Designer.cs,43585,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/ECS/Common/TaskUI/ECS_FieldCalibration_UI.cs,43586,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/DSST/UI/ParameterWorksheet/DSST_SASEditor.Designer.cs,43588,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/SLDT/Task_UI/SLDT_AssetMemInitUI.cs,43589,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/DSST/UI/ParameterWorksheet/DSST_SASEditor.Designer.cs,43590,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Editors/DepthShift/PassSelector.cs,43594,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Editors/UserDefinedComposite/SingleChannelSplice.cs,43595,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Editors/TimeShift/TimeCorrectionView.Designer.cs,43597,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/Tractors/XTRAB/CustomUI2/XtrabToolPanel.Designer.cs,43599,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/PSP_PL/PRMC/UIClient/GhostGainAdjustment.cs,43600,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/MDT/MdtUI/MdtDevices/TemperatureGauge/Acquisition/MdtDevices_TempGauge_CustomUI_Control.cs,43602,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/MDT/MdtUI/MdtChambers/MRMS/Aquisition/MdtMrms_CustomUI_BottleControl.cs,43603,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Editors/UserDefinedComposite/SingleChannelSplice.cs,43605,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/XPT/EditTestDepths/EditTestDepths.Designer.cs,43607,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/PERFO/Common/CustomUI/ASInventoryTaskUIBase.designer.cs,43608,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Editors/RecordedMode/CaliAndParaSelectUI.cs,43610,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Viewers/Deliverables/CalibrationRpt/SLBCalibrationListing/CalibrationSelectionForm.cs,43612,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/RST/RST_UI/WFL/RST_WFLDetectorsTable.Designer.cs,43613,Unspecified,RESOURCE_LEAK,New
/Maxwell/Main/HzProducts/Editors/RecordedMode/FormatListDisplay.cs,43614,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/XPT/EditTestDepths/EditTestDepths.Designer.cs,43615,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Editors/TimeLapsePassGeneration/TimeLapseUIP.cs,43618,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/Tractors/XTRAB/CustomUI2/XtrabToolPanel.Designer.cs,43621,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/SLDT/Task_UI/SLDT_AssetMemInitUI.cs,43624,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/HNGS/HNGS_RunningAverageUI/HNGS_RunningAverage_CtrlUI.designer.cs,43625,Unspecified,RESOURCE_LEAK,New
/Maxwell/Main/HzApplications/Tractors/XTRAB/XtrabCustomUI_MsTest/XtrabStatusTest.cs,43626,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Editors/RecordedMode/FormatListDisplay.cs,43627,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/APS/Task_UI/APS_DetectorControlUI.Designer.cs,43630,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzSysApps/Ensembles/UIs/WirelineRM/DepthDataInfoPanel.Designer.cs,43631,Unspecified,RESOURCE_LEAK,New
/Maxwell/Main/HzApplications/MDT/MdtUI/MdtDevices/TemperatureGauge/Acquisition/MdtDevices_TempGauge_CustomUI_Control.cs,43633,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/Tractors/XTRAB/CustomUI2/XtrabToolPanel.Designer.cs,43636,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/MSPT/UIs/SetPlugUI/SetPlugUI/SurfaceTestUI.Designer.cs,43638,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/APS/Task_UI/APS_DetectorControlUI.Designer.cs,43639,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/PSP_PL/PRMC/UIClient/GhostGainAdjustment.cs,43640,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzSysApps/Ensembles/UIs/WirelineRM/DepthDataInfoPanel.Designer.cs,43641,Unspecified,RESOURCE_LEAK,New
/Maxwell/Main/HzProducts/Editors/UserDefinedComposite/SingleChannelSplice.cs,43644,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Managers/PassManager/PassManagerUI/PassManagerDepthView.Designer.cs,43645,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Editors/Splice/SetSplicePoint.cs,43647,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/Tractors/XTRAB/CustomUI2/XtrabToolPanel.Designer.cs,43648,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Editors/TimeLapsePassGeneration/TimeLapseUIP.cs,43649,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Editors/UserDefinedComposite/SingleChannelSplice.cs,43650,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/Tractors/XTRAB/CustomUI2/XtrabToolPanel.Designer.cs,43651,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Editors/TimeLapsePassGeneration/TimeLapseUIP.cs,43655,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Editors/TimeLapsePassGeneration/TimeLapseUIP.cs,43657,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/RST/RST_UI/WFL/RST_WFLPassesTable.Designer.cs,43658,Unspecified,RESOURCE_LEAK,New
/Maxwell/Main/HzApplications/PERFO/Common/CustomUI/ASInventoryTaskUIBase.designer.cs,43659,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Editors/UserDefinedComposite/UserDefinedCompositePassUI.cs,43663,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/CST/SamplingUIP/ShootPosition/ShootPosition.designer.cs,43664,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/PEX/HRGD_LogPlugIn/HRGD_LQCFlagCustomUI.cs,43665,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/PSP_PL/PRMC/UIClient/ProgParam.cs,43667,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/ECS/Common/TaskUI/ECS_FieldCalibration_UI.cs,43668,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Editors/RecordedMode/CaliAndParaSelectUI.cs,43672,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/RST/RST_UI/WFL/RST_WFLDetectorsTable.Designer.cs,43673,Unspecified,RESOURCE_LEAK,New
/Maxwell/Main/HzProducts/Editors/RecordedMode/FormatListDisplay.cs,43674,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzFramework/Acquisition/DataPump/WLDataPump.cpp,43675,Unspecified,UNINIT_CTOR,Dismissed
/Maxwell/Main/HzProducts/Editors/Splice/SelectPasses.cs,43676,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Editors/Splice/SelectPasses.cs,43678,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzSysApps/Ensembles/UIs/WirelineRM/DepthDataInfoPanel.Designer.cs,43680,Unspecified,RESOURCE_LEAK,New
/Maxwell/Main/HzApplications/Tractors/XTRAB/CustomUI2/XtrabToolPanel.Designer.cs,43681,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Editors/Splice/SelectPasses.cs,43682,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/MDT/MdtUI/MdtChambers/MRMS/Aquisition/MdtMrms_CustomUI_BottleControl.cs,43683,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Editors/TimeLapsePassGeneration/TimeLapseUIP.cs,43685,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/HNGS/HNGS_RunningAverageUI/HNGS_RunningAverage_CtrlUI.designer.cs,43686,Unspecified,RESOURCE_LEAK,New
/Maxwell/Main/HzApplications/PSP_PL/PRMC/UIClient/GhostGainAdjustment.cs,43687,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Managers/SurveyMgr/SurveyManagerUI/ManualSurveyUIP.cs,43690,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/MDT/MdtUI/MdtDevices/QuartzGauge/Acquisition/MdtDevices_CQG_C_CustomUI_MetrologicalTest.cs,43693,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Editors/TimeLapsePassGeneration/TimeLapseUIP.cs,43694,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/MDT/MdtUI/MdtDevices/StrainGauge/Acquisition/MdtDevices_StrainGauge_CustomUI_Check.cs,43696,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/HNGS/HNGS_RunningAverageUI/HNGS_RunningAverage_CtrlUI.designer.cs,43698,Unspecified,RESOURCE_LEAK,New
/Maxwell/Main/HzApplications/RST/RST_UI/WFL/RST_WFLPassesTable.Designer.cs,43699,Unspecified,RESOURCE_LEAK,New
/Maxwell/Main/HzApplications/Tractors/XTRAB/CustomUI2/XtrabToolPanel.Designer.cs,43701,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Editors/DepthShift/PassSelector.cs,43702,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/ECS/Common/TaskUI/ECS_FieldCalibration_UI.cs,43704,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Managers/SurveyMgr/SurveyManagerUI/ManualSurveyUIP.cs,43705,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/MDT/MdtUI/MdtDevices/TemperatureGauge/Acquisition/MdtDevices_TempGauge_CustomUI_Control.cs,43708,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/Tractors/XTRAB/CustomUI2/XtrabToolPanel.Designer.cs,43709,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/MSPT/UIs/SetPlugUI/SetPlugUI/SurfaceTestUI.Designer.cs,43710,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzSysApps/Ensembles/UIs/WirelineRM/DepthDataInfoPanel.Designer.cs,43712,Unspecified,RESOURCE_LEAK,New
/Maxwell/Main/HzApplications/PSP_PL/PRMC/UIClient/SetupGrid.cs,43713,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/RST/RST_UI/WFL/RST_WFLDetectorsTable.Designer.cs,43715,Unspecified,RESOURCE_LEAK,New
/Maxwell/Main/HzApplications/MDT/MdtUI/MdtDevices/QuartzGauge/Acquisition/MdtDevices_CQG_C_CustomUI_MetrologicalTest.cs,43716,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/MDT/MdtUI/MdtDevices/StrainGauge/Acquisition/MdtDevices_StrainGauge_CustomUI_Check.cs,43717,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzSysApps/Ensembles/UIs/WirelineRM/DepthDataInfoPanel.Designer.cs,43719,Unspecified,RESOURCE_LEAK,New
/Maxwell/Main/HzProductsAPI/UIFramework/GroupControl/GroupControl.cs,43721,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/MSPT/UIs/SetPlugUI/SetPlugUI/SurfaceTestUI.Designer.cs,43722,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/APS/Task_UI/APS_DetectorControlUI.Designer.cs,43723,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/Tractors/PSTTS/PSTTS_SupervisorUI/PSTTS_ToolPanel.Designer.cs,43724,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/CST/SamplingUIP/ShootPosition/ShootPosition.designer.cs,43728,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/DSST/UI/ParameterWorksheet/DSST_SASEditor.Designer.cs,43729,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/Tractors/XTRAB/CustomUI2/XtrabToolPanel.Designer.cs,43731,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Editors/RecordedMode/CaliAndParaSelectUI.cs,43734,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Managers/PassManager/PassManagerUI/PassManagerDepthView.Designer.cs,43736,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Editors/RecordedMode/CaliAndParaSelectUI.cs,43737,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/PNX/UI/DiagMonitor/PNX_DiagMonitorMainForm.cs,43738,Unspecified,RESOURCE_LEAK,New
/Maxwell/Main/HzApplications/MDT/MdtUI/MdtChambers/MRMS/Aquisition/MdtMrms_CustomUI_BottleControl.cs,43739,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/PSP_PL/PRMC/UIClient/SetupGrid.cs,43740,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Editors/RecordedMode/CaliAndParaSelectUI.cs,43742,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/PEX/HRGD_LogPlugIn/HRGD_LQCFlagCustomUI.cs,43746,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/PSP_PL/PRMC/UIClient/ProgParam.cs,43747,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/Tractors/XTRAB/CustomUI2/XtrabToolPanel.Designer.cs,43748,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/SLDT/Task_UI/SLDT_AssetMemInitUI.cs,43749,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Viewers/Deliverables/LogViewer/DCLogComponentEditorUI.cs,43751,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Editors/TimeLapsePassGeneration/TimeLapseUIP.cs,43753,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/PERFO/Common/CustomUI/ASInventoryTaskUIBase.designer.cs,43754,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/RST/RST_UI/WFL/RST_WFLDetectorsTable.Designer.cs,43755,Unspecified,RESOURCE_LEAK,New
/Maxwell/Main/HzApplications/MSPT/UIs/SetPlugUI/SetPlugUI/SurfaceTestUI.Designer.cs,43756,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/MSPT/UIs/SetPlugUI/SetPlugUI/SurfaceTestUI.Designer.cs,43757,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/Tractors/XTRAB/XtrabCustomUI_MsTest/XTRABFrameTest.cs,43758,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Editors/RecordedMode/CaliAndParaSelectUI.cs,43760,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/PERFO/MPBT/CustomUI/SetPositionUI.Designer.cs,43762,Minor,RESOURCE_LEAK,Dismissed
